STR_NO,STR_NA,TDATE,JTYPE,STIME,TTIME,GOO_NO,PRDTNAME,PRDTSPEC,BARCODE,PRDTDEPT,PRDTDEPTNAME,VIQTY,VIAMT,VIAJQTY,VIAJAMT,VRQTY,VRAMT,VRAJQTY,VRAJAMT,WIQTY,WIAMT,WIAJQTY,WIAJAMT,WRQTY,WRAMT,WRAJQTY,WRAJAMT,TNFIQTY,TNFIAMT,TNFOQTY,TNFOAMT,SKIQTY,SKIAMT,SKOQTY,SKOAMT,SQTY,SAMT,RQTY,RAMT,SOQTY,SOAMT,SIQTY,SIAMT,FUQTY,FUAMT,DEQTY,DEAMT
96,雙十店,02-10月-22,2,0000,0000,533958,冠軍法國麵包,265g +-9%個,,18,烘焙課,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13.33,0,0,0,0,0,0,1,49.52,0,0,1,49.52,0,0,0,0,0,0
36,嘉義店,02-10月-22,2,0000,0000,356937,嬌生嬰兒溫和潤膚乳500ml,500ml,4710032520174,28,美容用品課,0,0,0,0,0,0,0,0,12,2185.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,斗南店,02-10月-22,2,0000,0000,934275,一匙靈抗菌EX科技潔淨洗衣精補充包,1.5kg,4710363545525,69,家庭清潔洗劑課,0,0,0,0,0,0,0,0,36,2539.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,712.36,0,0,11,712.36,0,0,0,0,0,0
10,土城店,02-10月-22,2,0000,0000,785148,GATSBY強黏造型噴霧(小),45g,4902806584028,28,美容用品課,0,0,0,0,0,0,0,0,6,422.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,忠明店,02-10月-22,2,0000,0000,15367,有機空心菜 250g/袋,250g/袋,4713837001121,11,蔬菜課,3,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,128,0,0,7,128,0,0,0,0,0,0
13,中壢店,02-10月-22,2,0000,0000,617067,GATSBY造型髮雕霜(濕潤性) 200g/條,200g/條,4902806013245,28,美容用品課,0,0,0,0,0,0,0,0,3,317.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,湳雅店,02-10月-22,2,0000,0000,305987,潔霜S浴廁專用清潔劑  (2入),650g*2,4710689136360,69,家庭清潔洗劑課,0,0,0,0,0,0,0,0,12,768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,333.35,0,0,5,333.35,0,0,0,0,0,0
30,碧潭店,02-10月-22,2,0000,0000,869034,義美多穀物蘇打餅乾(黃金胚芽)135g,135g/盒,4710126001022,23,糖果餅乾課,0,0,0,0,0,0,0,0,24,720.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,中壢店,02-10月-22,2,0000,0000,904659,威拂魔撢補充包 4Px3包 粉紅,4P*3,4710054951222,61,家庭清潔用具課,0,0,0,0,0,0,0,0,8,1160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,151.43,0,0,1,151.43,0,0,0,0,0,0
16,南湖店,02-10月-22,2,0000,0000,365154,日清合味道XO醬海鮮味杯麵,70g/杯,4897878230044,66,進口食品課,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-66.6,0,0,0,0,5,161.9,0,0,5,161.9,0,0,0,0,0,0
10,土城店,02-10月-22,2,0000,0000,857714,冷藏肉-台糖豬梅花火鍋片(S)/公斤,,,14,肉品課,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.348,-118.12164,0,0,0,0,4.379,2192,0,0,4.379,2192,0,0,0,0,0,0
96,雙十店,02-10月-22,2,0000,0000,553164,人道小農土雞蛋(粉殼蛋10顆/盒),540g,4710227060027,15,冷藏課,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,475.05,0,0,0,0,0,0,2,256,0,0,2,256,0,0,0,0,0,0
9,中和店,02-10月-22,2,0000,0000,150799,光泉米漿 936ml/瓶,936ml/瓶,4710105011011,15,冷藏課,6,177.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,272.41,0,0,9,272.41,0,0,0,0,0,0
18,鮮食集,02-10月-22,2,0000,0000,714285,蛋糕吐司,450g+-9%/條,4710970686987,18,烘焙課,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,0,0,0,0,0,0,2,135.24,0,0,2,135.24,0,0,0,0,0,0
18,鮮食集,02-10月-22,2,0000,0000,219375,蜂蜜切片蛋糕						,85g+-9%/片					,,18,烘焙課,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,31.35,0,0,0,0,0,0,1,26.67,0,0,1,26.67,0,0,0,0,0,0
18,鮮食集,02-10月-22,2,0000,0000,219635,雪柔切片蛋糕						,160g+-9%/片					,,18,烘焙課,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,45.6,0,0,0,0,0,0,2,55.24,0,0,2,55.24,0,0,0,0,0,0
30,碧潭店,02-10月-22,2,0000,0000,784974,一本-冰糖杏仁茶,30gx5包,4713105801637,26,沖調課,0,0,0,0,0,0,0,0,30,1918.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,南湖店,02-10月-22,2,0000,0000,156669,台灣高山巨峰葡萄(約400克+-5%)/盒,400克/盒,,12,水果課,20,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1276,0,0,16,1276,0,0,0,0,0,0
7,台南店,02-10月-22,2,0000,0000,133608,雀巢咖啡三合一香滑原味超值裝 65包,15g*65包/盒,4710498994168,26,沖調課,0,0,0,0,0,0,0,0,12,2502.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,568.56,0,0,3,568.56,0,0,0,0,0,0
6,員林店,02-10月-22,2,0000,0000,744692,綠天使格蘭菜(產銷履歷)250g/包,250g/包,4717060912100,11,蔬菜課,3,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,87,0,0,3,87,0,0,0,0,0,0
16,南湖店,02-10月-22,2,0000,0000,57798,台灣鮮(小)香菇 500g+-5%/袋,500g+-5%/袋,4713958224805,11,蔬菜課,25,1564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1200,0,0,16,1200,0,0,0,0,0,0
32,佳里店,02-10月-22,2,0000,0000,786621,*LCA506 活菌發酵乳 原味300ml/瓶,300ml,4710063334726,15,冷藏課,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,34.28,0,0,2,34.28,0,0,0,0,0,0
7,台南店,02-10月-22,2,0000,0000,881136,GATSBY 爽快修鬍泡,190g,4902806251449,28,美容用品課,0,0,0,0,0,0,0,0,3,307.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,台南店,02-10月-22,2,0000,0000,781272,奇美TB-M060視訊盒,TB-M060,4713170845383,41,電視及音響,0,0,0,0,0,0,0,0,1,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,999.99,0,0,3,999.99,0,0,0,0,0,0
2,湳雅店,02-10月-22,2,0000,0000,356940,嬌生嬰兒活力亮澤洗髮露500ml,500ml,4710032520235,28,美容用品課,0,0,0,0,0,0,0,0,12,1872.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,511.44,0,0,3,511.44,0,0,0,0,0,0
1,平鎮店,02-10月-22,2,0000,0000,749607,台灣特選紅蘿蔔350g+-10%/條,350g+-10%/條,,11,蔬菜課,50,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,451,0,0,32,451,0,0,0,0,0,0
10,土城店,02-10月-22,2,0000,0000,104689,光泉豆漿 1857ml/瓶,1857ml/瓶,4710105015729,15,冷藏課,18,934.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-48.16,0,0,0,0,20,1123.8,0,0,20,1123.8,0,0,0,0,0,0
9,中和店,02-10月-22,2,0000,0000,762751,福樂一番鮮全脂鮮乳  1830ml/瓶,1830ml/瓶,4710043020144,15,冷藏課,18,2925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1815,0,0,11,1815,0,0,0,0,0,0
30,碧潭店,02-10月-22,2,0000,0000,134427,統一瑞穗調味乳-果汁  930ml/瓶,930ml/瓶,4710088822581,15,冷藏課,4,253.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,平鎮店,02-10月-22,2,0000,0000,989395,泰山OMEGA 3芥花不飽和健康調合油2L,2L/瓶,4710095470263,25,食用油&罐頭醬料課,0,0,0,0,0,0,0,0,18,3085.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1039.98,0,0,6,1039.98,0,0,0,0,0,0
10,土城店,02-10月-22,2,0000,0000,487509,林鳳營特濃重乳優格(微甜),400g/杯,4710063337284,15,冷藏課,6,457.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,84.76,0,0,1,84.76,0,0,0,0,0,0
6,員林店,02-10月-22,2,0000,0000,167028,台灣玉米筍100g+-5%/盒,100g+-5%/盒,4717060301355,11,蔬菜課,5,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,105,0,0,3,105,0,0,0,0,0,0
17,台東店,02-10月-22,2,0000,0000,709111,毛寶衣物柔軟精-溫暖花香 3200ml/瓶,3200ml/瓶,4710038853207,69,家庭清潔洗劑課,0,0,0,0,0,0,0,0,8,746.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,忠明店,02-10月-22,2,0000,0000,874884,白巧克力戀人 160g/盒,160g/盒,4710446720962,23,糖果餅乾課,0,0,0,0,0,0,0,0,12,1082.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,南湖店,02-10月-22,2,0000,0000,184416,麥維他黑朱古力消化餅,300g,5000396026658,23,糖果餅乾課,0,0,0,0,0,0,0,0,12,1040.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,94.29,0,0,1,94.29,0,0,0,0,0,0
10,土城店,02-10月-22,2,0000,0000,952600,台灣杏鮑菇頭1kg+-5%/袋,1kg+-5%/包,4715691190034,11,蔬菜課,60,4980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1572,0,0,18,1572,0,0,0,0,0,0
33,八德店,02-10月-22,2,0000,0000,186477,福樂自然零無加糖優酪100g*4,,4710339005817,15,冷藏課,24,1348.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,561.9,0,0,10,561.9,0,0,0,0,0,0
1,平鎮店,02-10月-22,2,0000,0000,569987,光泉豆漿-無加糖鮮豆漿1857ml,,4710105015781,15,冷藏課,8,415.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,597.19,0,0,11,597.19,0,0,0,0,0,0
2,湳雅店,02-10月-22,2,0000,0000,503496,台灣椪柑 (約150克 +- 5%) / 粒,#23 150克 / 粒,,12,水果課,675,8100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,1273,0,0,67,1273,0,0,0,0,0,0
96,雙十店,02-10月-22,2,0000,0000,644916,美國西洋芹菜 600g+-5%/束,600g+-5%/束,740695653258,11,蔬菜課,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,203.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,中崙店,02-10月-22,2,0000,0000,366542,統一布丁  100g*3/組,100g*3/組,4710088430922,15,冷藏課,48,1382.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,987.59,0,0,34,987.59,0,0,0,0,0,0
33,八德店,02-10月-22,2,0000,0000,648618,統一純喫茶-烏龍青茶  650ml/盒,650ml/盒,4710088641274,15,冷藏課,19,370.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,335.2,0,0,16,335.2,0,0,0,0,0,0
16,南湖店,02-10月-22,2,0000,0000,339255,台灣燕巢芭樂(約350克+-5%/粒)/kg,350克+-5%/粒,,12,水果課,240,19200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162.26,14166,0,0,162.26,14166,0,0,0,0,0,0
2,湳雅店,02-10月-22,2,0000,0000,105969,味全萬丹酪農戶限定鮮乳 936ml/盒,936ml/盒,4710063337710,15,冷藏課,20,1804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,946,0,0,10,946,0,0,0,0,0,0
31,景平店,02-10月-22,2,0000,0000,373017,妙管家彩色漂白水補充包-玫瑰花香,2000g/包,4710303410203,69,家庭清潔洗劑課,0,0,0,0,0,0,0,0,12,628.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,314.28,0,0,6,314.28,0,0,0,0,0,0
16,南湖店,02-10月-22,2,0000,0000,921844,光泉豆漿-燕麥高纖 1857ml/瓶,1857ml/瓶,4710105015712,15,冷藏課,24,1245.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,618.09,0,0,11,618.09,0,0,0,0,0,0
34,中崙店,02-10月-22,2,0000,0000,750255,浴廁魔術靈除霉漂潔-更替瓶  400ml/,400ml/瓶,4901301505705,69,家庭清潔洗劑課,0,0,0,0,0,0,0,0,36,2375.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,601.92,0,0,8,601.92,0,0,0,0,0,0
18,鮮食集,02-10月-22,2,0000,0000,279054,九福動物餅(岩鹽風味)200g,200g/包,4711202224199,23,糖果餅乾課,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,108.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,碧潭店,02-10月-22,2,0000,0000,837849,(f)冷藏肉-豬梅花燒烤片(和榮意),250g/盒,,14,肉品課,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,南湖店,02-10月-22,2,0000,0000,966327,妙管家芳香浴廁清潔劑-玫瑰花香,750g,4710303235691,69,家庭清潔洗劑課,0,0,0,0,0,0,0,0,12,396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,37.14,0,0,1,37.14,0,0,0,0,0,0
2,湳雅店,02-10月-22,2,0000,0000,393129,靠得住草本抑菌量少 19cm,13片x3包/組,4710036582314,27,家用紙製品課,24,2448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,830.48,0,0,8,830.48,0,0,0,0,0,0
32,佳里店,02-10月-22,2,0000,0000,245172,寶礦力水得900ml/瓶,900ml/瓶,4716426811033,21,飲料課,0,0,0,0,0,0,0,0,12,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,南湖店,02-10月-22,2,0000,0000,104646,光泉冷泡茶台茶12號紅茶TR936ml*2,TR936ml*2/組,4710105612690,15,冷藏課,5,368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,74.29,0,0,1,74.29,0,0,0,0,0,0
37,鳳山店,02-10月-22,2,0000,0000,812280,義美檸檬夾心酥(檸檬風味)152g/包,152g/包,4710126022188,23,糖果餅乾課,0,0,0,0,0,0,0,0,24,768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,八德店,02-10月-22,2,0000,0000,823389,妙管家強效浴廁清潔劑-清新杏香,一加侖,4710303235714,69,家庭清潔洗劑課,0,0,0,0,0,0,0,0,4,532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,276.2,0,0,2,276.2,0,0,0,0,0,0
96,雙十店,02-10月-22,2,0000,0000,371618,光泉果汁牛乳 200ml*6包/組,200ml*6包/組,4710105320380,21,飲料課,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,55.17,0,0,0,0,0,0,1,64.76,0,0,1,64.76,0,0,0,0,0,0
9,中和店,02-10月-22,2,0000,0000,402165,桂格顆粒燕麥飲 920ml,920ml/瓶,4710043026085,15,冷藏課,15,771.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,565.73,0,0,11,565.73,0,0,0,0,0,0
31,景平店,02-10月-22,2,0000,0000,422295,農搾百香檸檬飲375ml,375ml/瓶,4710063416019,15,冷藏課,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,62.86,0,0,3,62.86,0,0,0,0,0,0
31,景平店,02-10月-22,2,0000,0000,448584,林鳳營特濃重乳優格80g*3杯,80g*3杯/組,4710063338267,15,冷藏課,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,215.24,0,0,4,215.24,0,0,0,0,0,0
36,嘉義店,02-10月-22,2,0000,0000,150799,光泉米漿 936ml/瓶,936ml/瓶,4710105011011,15,冷藏課,6,177.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,121.92,0,0,4,121.92,0,0,0,0,0,0
37,鳳山店,02-10月-22,2,0000,0000,603240,新東陽鳳梨酥  200g/盒,,4710057110046,23,糖果餅乾課,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,171.44,0,0,4,171.44,0,0,0,0,0,0
14,斗南店,02-10月-22,2,0000,0000,622950,MSM台灣桂竹涼夏蓆-雙人,5x6尺(150x180cm)±3%,4713227084390,32,家用紡品,0,0,0,0,-1,-1630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,土城店,02-10月-22,2,0000,0000,808602,義美杏仁巧克力酥片(牛奶巧克力)140,140g/盒,4710126038974,23,糖果餅乾課,0,0,0,0,0,0,0,0,24,1170.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,頭份店,02-10月-22,2,0000,0000,950718,花王潤髮乳山茶花 750ml,750ml,4710363545617,28,美容用品課,0,0,0,0,0,0,0,0,24,1921.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,339.04,0,0,4,339.04,0,0,0,0,0,0
9,中和店,02-10月-22,2,0000,0000,314765,台灣冬瓜-公斤,公斤,,11,蔬菜課,20,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.292,566,0,0,13.292,566,0,0,0,0,0,0
9,中和店,02-10月-22,2,0000,0000,623967,味全品味典藏純鮮奶酪90g*3入,90g*3入,4710063337680,15,冷藏課,4,190.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,99.04,0,0,2,99.04,0,0,0,0,0,0
3,忠明店,02-10月-22,2,0000,0000,808608,義美榛果巧克力酥片(黑可可)140g/盒,140g/盒,4710126039087,23,糖果餅乾課,0,0,0,0,0,0,0,0,24,1170.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,60.95,0,0,1,60.95,0,0,0,0,0,0
10,土城店,02-10月-22,2,0000,0000,569073,素飄香素麻辣拌麵 85g*5/組,85g*5/組,4710199113295,20,米,麵,南北貨課,0,0,0,0,0,0,0,0,90,5485.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,804.7,0,0,13,804.7,0,0,0,0,0,0
16,南湖店,02-10月-22,2,0000,0000,147996,統一蜜豆奶-雞蛋 250ml/包,250ml/包,4710088820266,21,飲料課,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,-45.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,景平店,02-10月-22,2,0000,0000,571941,蘇菲瞬吸加長15.5cm護墊無香32片*2,32片*2包/組,4710054160235,27,家用紙製品課,0,0,0,0,0,0,0,0,18,1105.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,123.8,0,0,2,123.8,0,0,0,0,0,0
3,忠明店,02-10月-22,2,0000,0000,787005,*LCA506 活菌發酵乳 Light300ml/瓶,300ml,4710063336423,15,冷藏課,2,35.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,105.71,0,0,6,105.71,0,0,0,0,0,0
3,忠明店,02-10月-22,2,0000,0000,701558,光泉低脂鮮乳 936ml/盒,936ml/盒,4710105010182,15,冷藏課,6,530.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,837,0,0,9,837,0,0,0,0,0,0
13,中壢店,02-10月-22,2,0000,0000,327712,雪芙蘭淨肌冰河泥洗面乳-深層淨膚,120g/深層淨膚,4710221360093,28,美容用品課,0,0,0,0,0,0,0,0,12,672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,平鎮店,02-10月-22,2,0000,0000,236940,台灣小地瓜3kg+-5%/袋,3kg+-5%/袋,4717060123353,11,蔬菜課,16,1376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1188,0,0,12,1188,0,0,0,0,0,0
14,斗南店,02-10月-22,2,0000,0000,256586,優品除蟻膏,80G/瓶,4713317047052,69,家庭清潔洗劑課,0,0,0,0,0,0,0,0,24,1776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,65.71,0,0,1,65.71,0,0,0,0,0,0
31,景平店,02-10月-22,2,0000,0000,610539,毛寶制臭極淨抗菌PM2.5洗衣精,2000g補充包,4710038858578,69,家庭清潔洗劑課,0,0,0,0,0,0,0,0,6,445.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,中壢店,02-10月-22,2,0000,0000,701558,光泉低脂鮮乳 936ml/盒,936ml/盒,4710105010182,15,冷藏課,10,884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,186,0,0,2,186,0,0,0,0,0,0
96,雙十店,02-10月-22,2,0000,0000,950493,*統一左岸咖啡館-昂列咖啡 240ml/杯,240ml,4710088434104,15,冷藏課,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22.54,0,0,0,0,0,0,1,22.86,0,0,1,22.86,0,0,0,0,0,0
34,中崙店,02-10月-22,2,0000,0000,261966,樂事大波浪椒香嫩雞,90g/包,4710543005214,23,糖果餅乾課,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,34.29,0,0,1,34.29,0,0,0,0,0,0
12,忠孝店,02-10月-22,2,0000,0000,603798,碧菲絲特抗暗沉即淨卸妝水,400ml,4902806113112,28,美容用品課,0,0,0,0,0,0,0,0,3,740.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,中壢店,02-10月-22,2,0000,0000,349756,台農57號地瓜/公斤,公斤,,11,蔬菜課,20,920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.036,662,0,0,11.036,662,0,0,0,0,0,0
13,中壢店,02-10月-22,2,0000,0000,837309,維力大乾麵-紅油擔擔  110 g/碗,110g/碗 豬肉產地:西班牙,4710199030479,20,米,麵,南北貨課,0,0,0,0,0,0,0,0,12,264.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,碧潭店,02-10月-22,2,0000,0000,824798,桂格顆粒豆漿燕麥920ML/瓶,920ML/瓶,4710043036268,15,冷藏課,5,257.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,154.29,0,0,3,154.29,0,0,0,0,0,0
17,台東店,02-10月-22,2,0000,0000,358488,透明輕奢手提收納盒-大,30.5x22.4x14.4cm (9.2L),6941111163014,31,家俱與收納課,0,0,0,0,0,0,0,0,12,940.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,鳳山店,02-10月-22,2,0000,0000,383075,日正寶島木薯粉 1000g/包,1000g/包,4710943100359,25,食用油&罐頭醬料課,0,0,0,0,0,0,0,0,12,844.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,72.38,0,0,1,72.38,0,0,0,0,0,0
96,雙十店,02-10月-22,2,0000,0000,607156,*原味蛋卷60g/盒,60g/盒,4710126012080,23,糖果餅乾課,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,南湖店,02-10月-22,2,0000,0000,916565,菇的家-有機秀珍菇120g,120g+-5%/包,4710958057594,11,蔬菜課,10,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,195,0,0,5,195,0,0,0,0,0,0
17,台東店,02-10月-22,2,0000,0000,896302,光泉麥茶936ml*2/組,936ml*2,4710105612713,15,冷藏課,2,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,66.67,0,0,1,66.67,0,0,0,0,0,0
34,中崙店,02-10月-22,2,0000,0000,603394,妙管家有酵洗衣精補充包-中性2000g,2000g,4710303340319,69,家庭清潔洗劑課,0,0,0,0,0,0,0,0,48,2239.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,466.7,0,0,10,466.7,0,0,0,0,0,0
39,頭份店,02-10月-22,2,0000,0000,150683,有機格蘭菜 250克/袋,250g/袋,4713327064650,11,蔬菜課,5,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,156,0,0,4,156,0,0,0,0,0,0
1,平鎮店,02-10月-22,2,0000,0000,814461,蘇菲極淨肌天然原生棉23cm12片/包,無漂白日用潔翼超薄23cm12片/包,4710054157310,27,家用紙製品課,0,0,0,0,0,0,0,0,24,1007.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,56.19,0,0,1,56.19,0,0,0,0,0,0
16,南湖店,02-10月-22,2,0000,0000,680688,日正中筋麵粉,1000G/包,4710943091008,25,食用油&罐頭醬料課,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-63.27,0,0,0,0,12,804,0,0,12,804,0,0,0,0,0,0
37,鳳山店,02-10月-22,2,0000,0000,378818,台灣紅柿約400公克+-5%/盒,400克/粒,,12,水果課,70,2100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,1336,0,0,42,1336,0,0,0,0,0,0
37,鳳山店,02-10月-22,2,0000,0000,362186,螺肉/公斤,,,13,水產課,1,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.406,135.24,0,0,0.406,135.24,0,0,0,0,0,0
18,鮮食集,02-10月-22,2,0000,0000,612282,六粒生魚片,,,13,水產課,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,336,0,0,0,0,0,0,6,565.74,0,0,6,565.74,0,0,0,0,0,0
