"218205","11","10698","311","2","OPS$FB01","台灣山藥/公斤","","kg","1","1","1","1","Kg","1","1","115.0","0","1","0","8","130","0","2","N","1","N","N","N","4","N","Y","Y","","0","","","","","台灣山藥/公斤","Y","N","","2006-11-23 00:00:00","2022-10-17 00:00:00","ahki01","10.0","100g","","","1","2006-11-23 00:00:00","N","","","","","","","","","","","","10698","0"
"218244","11","10944","311","2","OPS$FB01","台灣山藥/公斤","","kg","1","1","1","1","Kg","1","1","115.0","0","1","0","8","130","0","2","N","1","N","N","N","4","N","Y","Y","","0","","","","","台灣山藥/公斤","Y","N","","2006-11-23 00:00:00","2022-10-17 00:00:00","ahki01","10.0","100g","","","1","2006-11-23 00:00:00","N","","","","","","","","","","","","10944","0"
"10307","11","10944","320","1","OPS$FB01","台灣小白菜250g+-10%/束","","250g+-10%/束","1","0","1","1","束","1","1","21.0","0","1","0","8","25","0","2","N","1","N","N","N","3","N","Y","Y","","","","","","","台灣小白菜250g+-10%/束","Y","N","","2008-04-22 00:00:00","2022-10-17 00:00:00","ahki01","2.5","100g","","","1","2008-04-22 00:00:00","N","","","","","","","","","","","","10944","0"
"10340","11","10944","320","2","OPS$FB01","台灣空心菜250g+-5%/束","","250g+-10%/束","1","0","1","1","束","1","1","23.0","0","1","0","8","27","0","2","N","1","N","N","N","3","N","Y","Y","","","","","","","台灣空心菜250g+-5%/束","Y","N","","2008-04-22 00:00:00","2022-10-17 00:00:00","ahki01","2.5","100g","","","1","2008-04-22 00:00:00","N","","","","","","","","","","","","10944","0"
"220671","11","10698","313","2","OPS$FB01","台灣烏殼綠筍 700g+-10%/支","","700g+-10%/支","1","0","1","1","支","1","1","48.0","0","1","0","8","55","0","2","N","1","N","N","N","3","N","Y","Y","","0","","","","","台灣烏殼綠筍 700g/支","Y","N","","2006-11-23 00:00:00","2022-10-17 00:00:00","ahki01","7.0","100g","","","1","2006-11-23 00:00:00","N","","","","","","","","","","","","10698","0"
"220675","11","10944","313","2","OPS$FB01","台灣烏殼綠筍 700g+-10%/支","","700g+-10%/支","1","0","1","1","支","1","1","48.0","0","1","0","8","55","0","2","N","1","N","N","N","3","N","Y","Y","","0","","","","","台灣烏殼綠筍 700g/支","Y","N","","2006-11-23 00:00:00","2022-10-17 00:00:00","ahki01","7.0","100g","","","1","2006-11-23 00:00:00","N","","","","","","","","","","","","10944","0"
"244057","11","10698","314","3","OPS$FB01","台灣青蔥200g+-5%/袋","","200g+-5%/袋","1","0","1","1","袋","1","1","44.0","0","1","0","8","49","0","2","N","1","N","N","N","3","N","Y","Y","","0","","","","","台灣青蔥200g+-5%/袋","Y","N","","2006-11-23 00:00:00","2022-10-17 00:00:00","ahki01","2.0","100g","","","1","2006-11-23 00:00:00","N","","","","","","","","","","","","10698","0"
"244079","11","10944","314","3","OPS$FB01","台灣青蔥200g+-5%/袋","","200g+-5%/袋","1","0","1","1","袋","1","1","44.0","0","1","0","8","55","0","2","N","1","N","N","N","3","N","Y","Y","","0","","","","","台灣青蔥200g+-5%/袋","Y","N","","2006-11-23 00:00:00","2022-10-17 00:00:00","ahki01","2.0","100g","","","1","2006-11-23 00:00:00","N","","","","","","","","","","","","10944","0"
"10648","11","10698","320","3","OPS$FB01","台灣青江菜250g+-5%/束","","250g+-10%/束","1","0","1","1","束","1","1","21.0","0","1","0","8","25","0","2","N","1","N","N","N","3","N","Y","Y","","","","","","","台灣青江菜250g+-5%/束","Y","N","","2008-04-22 00:00:00","2022-10-17 00:00:00","ahki01","2.5","100g","","","1","2008-04-22 00:00:00","N","","","","","","","","","","","","10698","0"
"10660","11","10698","320","1","OPS$FB01","台灣鵝白菜250g+-5%/束","","250g+-10%/束","1","0","1","1","束","1","1","21.0","0","1","0","8","25","0","2","N","1","N","N","N","3","N","Y","Y","","","","","","","台灣鵝白菜250g+-5%/束","Y","N","","2008-04-22 00:00:00","2022-10-17 00:00:00","ahki01","2.5","100g","","","1","2008-04-22 00:00:00","N","","","","","","","","","","","","10698","0"
"700920","11","10944","317","4","OPS$FB01","台灣菱角600g+-5%/袋","","600g+-5%/袋","1","0","1","1","袋","1","1","74.0","0","1","0","8","89","0","2","N","1","N","N","N","3","N","Y","Y","","0","","","","3","台灣菱角600g+-5%/袋","Y","N","","1998-12-23 00:00:00","2022-10-17 00:00:00","ahki01","6.0","100g","","","1","1998-12-23 00:00:00","N","","","","","","","","","","","","10944","0"
"701701","11","10944","317","4","OPS$FB01","中國栗子/公斤","","kg","25","1","1","1","Kg","1","1","120.0","0","1","0","8","140","0","2","N","1","N","N","N","4","N","Y","Y","","0","","","","3","中國栗子/公斤","Y","N","","1998-12-23 00:00:00","2022-10-17 00:00:00","ahki01","10.0","100g","","","1","1998-12-23 00:00:00","N","","","","","","","","","","","","10944","0"
"955757","11","10944","317","4","OPS$FB01","台灣菱角/公斤","","公斤","1","1","1","1","Kg","1","1","120.0","0","1","0","8","140","0","2","N","1","N","N","N","4","N","Y","Y","","0","","","","","台灣菱角/公斤","Y","N","","1999-11-17 00:00:00","2022-10-17 00:00:00","ahki01","10.0","100g","","","1","1999-11-17 00:00:00","N","","","","","","","","","","","","10944","0"
"249381","11","10698","320","8","OPS$FB01","台灣結球萵苣-350g+-5%/粒","","350g+-5%/粒","1","0","1","1","粒","1","1","55.0","0","1","0","8","65","0","2","N","1","N","N","N","3","N","Y","Y","","0","","","","","省產結球萵苣-350g+-5%/粒","Y","N","","2006-11-23 00:00:00","2022-10-17 00:00:00","ahki01","3.5","100g","","","1","2006-11-23 00:00:00","N","","","","","","","","","","","","10698","0"
