"16","南湖店","2022-10-17 00:00:00","2","0000","0000","637483","生魚片便當","","","13","水產課","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2","-176","0","0","0","0","0.0","0.0","0","0","0.0","0.0","0.0","0.0","0","0","0","0"
"2","湳雅店","2022-10-17 00:00:00","2","0000","0000","145123","桂冠花生小湯圓200g/盒","200g/盒","4710011402361","16","冷凍課","36","1671.48","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.0","209.52","0","0","4.0","209.52","0.0","0.0","0","0","0","0"
"33","八德店","2022-10-17 00:00:00","2","0000","0000","143468","冷藏肉-豬二層肉 (嘉)/公斤","公斤","4712523162085","14","肉品課","10","2880","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0","0.0","0.0","0.0","0.0","0","0","0","0"
"96","雙十店","2022-10-17 00:00:00","2","0000","0000","873565","起酥蜂蜜風味蛋糕1+1","550+-9%","","18","烘焙課","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","53.51","0","0","0","0","0","0","1.0","68.57","0","0","1.0","68.57","0.0","0.0","0","0","0","0"
"36","嘉義店","2022-10-17 00:00:00","2","0000","0000","707355","義美古早傳統豆奶-無加糖 1000ml/瓶","1000ml/瓶","4710126194311","15","冷藏課","6","172.92","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0","30.48","0","0","1.0","30.48","0.0","0.0","0","0","0","0"
"16","南湖店","2022-10-17 00:00:00","2","0000","0000","332304","*五木香菇味拉麵 4入/包","4片/入","4710175565216","20","米,麵,南北貨課","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","-47.87","0","0","0","0","1.0","47.62","0","0","1.0","47.62","0.0","0.0","0","0","0","0"
"34","中崙店","2022-10-17 00:00:00","2","0000","0000","518193","台灣黃甜椒140g+-10%/粒","140g+-10%/粒","","11","蔬菜課","3","105","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0","39.0","0","0","1.0","39.0","0.0","0.0","0","0","0","0"
"34","中崙店","2022-10-17 00:00:00","2","0000","0000","223773","台灣蒜仁100g+-10%/盒","100g+-10%/盒","4717060102150","11","蔬菜課","10","430","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0","49.0","0","0","1.0","49.0","0.0","0.0","0","0","0","0"
"1","平鎮店","2022-10-17 00:00:00","2","0000","0000","684892","統一LP33機能優酪乳  900ml/瓶","","4710088435088","15","冷藏課","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.0","227.62","0","0","3.0","227.62","0.0","0.0","0","0","0","0"
"30","碧潭店","2022-10-17 00:00:00","2","0000","0000","196248","統一LP33機能優酪乳  500ml/瓶","500ml/瓶","4710088435071","15","冷藏課","4","151.2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5.0","214.29","0","0","5.0","214.29","0.0","0.0","0","0","0","0"
"10","土城店","2022-10-17 00:00:00","2","0000","0000","455100","三好花蓮在地小農米2.5KG","2.5KG","4710265033304","20","米,麵,南北貨課","0","0","0","0","-1","-191.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0","0.0","0.0","0.0","0.0","0","0","0","0"
"2","湳雅店","2022-10-17 00:00:00","2","0000","0000","543246","統一園之味-柳橙汁  900ml/瓶","900ml/瓶","4710088637192","15","冷藏課","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.0","139.04","0","0","2.0","139.04","0.0","0.0","0","0","0","0"
"31","景平店","2022-10-17 00:00:00","2","0000","0000","215061","光泉低脂鮮乳 1857ml/瓶","1857ml/瓶","4710105015125","15","冷藏課","6","1021.2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0","0.0","0.0","0.0","0.0","0","0","0","0"
"12","忠孝店","2022-10-17 00:00:00","2","0000","0000","567696","光泉無加糖優酪乳200ml/瓶","200ml","4710105021355","15","冷藏課","0","0","0","0","-2","-40.94","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5.0","109.5","0","0","5.0","109.5","0.0","0.0","0","0","0","0"
"10","土城店","2022-10-17 00:00:00","2","0000","0000","501193","味味一品-原汁珍味爌肉麵(袋麵)","190gx3包/組 豬肉產地:台灣、日本","4710110226585","20","米,麵,南北貨課","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","-95.19","0","0","0","0","2.0","241.9","0","0","2.0","241.9","0.0","0.0","0","0","0","0"
"13","中壢店","2022-10-17 00:00:00","2","0000","0000","706134","義美糙米奶  1000ml/瓶","1000ml/瓶","4710126194663","15","冷藏課","12","345.84","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.0","121.92","0","0","4.0","121.92","0.0","0.0","0","0","0","0"
"10","土城店","2022-10-17 00:00:00","2","0000","0000","389850","味全花生麵筋170g*3入","170g*3入","4710063121531","25","食用油&罐頭醬料課","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","-56.82","0","0","0","0","0.0","0.0","0","0","0.0","0.0","0.0","0.0","0","0","0","0"
"10","土城店","2022-10-17 00:00:00","2","0000","0000","661694","四季釀造醬油1600ml","1600ml","4710088460196","25","食用油&罐頭醬料課","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","-81.4","0","0","0","0","9.0","873.37","0","0","9.0","873.37","0.0","0.0","0","0","0","0"
"31","景平店","2022-10-17 00:00:00","2","0000","0000","732628","LCA506活菌原味發酵乳 1750ml/瓶","1750ml/瓶","4710063335754","15","冷藏課","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.0","150.48","0","0","2.0","150.48","0.0","0.0","0","0","0","0"
"1","平鎮店","2022-10-17 00:00:00","2","0000","0000","688311","光泉牛乳-果汁1857ml/瓶","1857ml/瓶","4710105015620","15","冷藏課","5","626.25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5.0","614.3","0","0","5.0","614.3","0.0","0.0","0","0","0","0"
"3","忠明店","2022-10-17 00:00:00","2","0000","0000","950496","*統一左岸咖啡館-曼特寧風味咖啡","240ml","4710088639967","15","冷藏課","6","144","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0","0.0","0.0","0.0","0.0","0","0","0","0"
"9","中和店","2022-10-17 00:00:00","2","0000","0000","742785","得意易手抽抽取式廚房紙巾100抽*3包","100抽*3包","4710104028355","27","家用紙製品課","8","657.76","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.0","533.33","0","0","4.0","533.33","0.0","0.0","0","0","0","0"
"36","嘉義店","2022-10-17 00:00:00","2","0000","0000","114725","植物的優葡萄蘆薈優格240g*2","240g*2","4710784967951","15","冷藏課","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0","66.67","0","0","1.0","66.67","0.0","0.0","0","0","0","0"
"12","忠孝店","2022-10-17 00:00:00","2","0000","0000","975030","統一陽光低糖高纖豆漿450ml/盒","450ml","4710088435323","15","冷藏課","30","450","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6.0","97.14","0","0","6.0","97.14","0.0","0.0","0","0","0","0"
"37","鳳山店","2022-10-17 00:00:00","2","0000","0000","806300","貝納頌咖啡(經典曼特寧風味) 290ml","290ml/瓶","4710063334016","15","冷藏課","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.0","53.34","0","0","2.0","53.34","0.0","0.0","0","0","0","0"
"16","南湖店","2022-10-17 00:00:00","2","0000","0000","590061","HT純棉防漏生理褲 M","HT-C21003","4713319531658","57","男女內著課","0","0","0","0","-7","-563.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0","0.0","0.0","0.0","0.0","0","0","0","0"
