"953352","4713319530934","2022-10-06 00:00:00"
"953358","4713319530941","2022-10-06 00:00:00"
"742737","4711100920162","2022-10-07 00:00:00"
"730002","4712858204115","2022-10-07 00:00:00"
"573840","4712858202111","2022-10-07 00:00:00"
"155871","4712858225721","2022-10-07 00:00:00"
"155817","4712858223703","2022-10-07 00:00:00"
"750932","4712858218808","2022-10-07 00:00:00"
"480864","4712858215753","2022-10-07 00:00:00"
"911019","4712858221785","2022-10-07 00:00:00"
"937552","4712858231784","2022-10-07 00:00:00"
"201175","4712858204740","2022-10-07 00:00:00"
"507873","070177078775","2022-10-06 00:00:00"
"815309","4719524002167","2022-10-06 00:00:00"
"907504","4711713612300","2022-10-06 00:00:00"
"928992","4710483160509","2022-10-06 00:00:00"
"929013","4710483160516","2022-10-06 00:00:00"
"929022","4710483160523","2022-10-06 00:00:00"
"929055","4710483160530","2022-10-06 00:00:00"
"929085","4710483160547","2022-10-06 00:00:00"
"929088","4710483160554","2022-10-06 00:00:00"
"929091","4710483160561","2022-10-06 00:00:00"
"929094","4710483160578","2022-10-06 00:00:00"
"929103","4717744089197","2022-10-06 00:00:00"
"929130","4717744089203","2022-10-06 00:00:00"
"929142","4717744089210","2022-10-06 00:00:00"
"929166","4717744089227","2022-10-06 00:00:00"
"929184","4717744089234","2022-10-06 00:00:00"
"929196","4717744089241","2022-10-06 00:00:00"
"929205","4717744089258","2022-10-06 00:00:00"
"929208","4717744089265","2022-10-06 00:00:00"
"929340","4718538579207","2022-10-06 00:00:00"
"929355","4711279513103","2022-10-06 00:00:00"
"931356","3583787728888","2022-10-06 00:00:00"
"931362","3583787728871","2022-10-06 00:00:00"
"931365","3583787728864","2022-10-06 00:00:00"
"931428","3583787728857","2022-10-06 00:00:00"
"931431","3583787728628","2022-10-06 00:00:00"
"931434","3583787728703","2022-10-06 00:00:00"
"931440","3583787728680","2022-10-06 00:00:00"
"931470","3583787728659","2022-10-06 00:00:00"
"931473","3583787674499","2022-10-06 00:00:00"
"931479","3608418922500","2022-10-06 00:00:00"
"931485","3608418922517","2022-10-06 00:00:00"
"931488","3608439289446","2022-10-06 00:00:00"
"931494","3583787460900","2022-10-06 00:00:00"
"931497","3583787632413","2022-10-06 00:00:00"
"953349","4713319530927","2022-10-06 00:00:00"
