"253440","35","1442","133","5","OPS$NB13","車藝智慧夾式車用風扇","","DC12V","1","0","6","1","個","1","6","285.0","1","1","0","0","369","1","1","N","1","N","N","N","0","Y","Y","Y","","0","","","","","","N","N","R20221031","2005-04-11 00:00:00","2022-10-05 00:00:00","ahki03","","","","","","2005-04-11 00:00:00","N","5477","","","","","","","","","","","1442","0"
"260326","11","10698","320","3","OPS$FB01","台灣青江菜250g+-5%/袋","","250g+-5%/袋","1","0","1","1","袋","1","1","18.0","0","1","0","8","19","0","2","N","1","N","N","N","3","N","Y","Y","","0","","","","","台灣青江菜250g+-5%/袋","Y","N","","2006-11-24 00:00:00","2022-10-05 00:00:00","ahki01","2.5","100g","","","1","2006-11-24 00:00:00","N","","","","","","","","","","","","10698","0"
"260481","11","10944","320","3","OPS$FB01","台灣青江菜250g+-5%/袋","","250g+-5%/袋","1","0","1","1","袋","1","1","18.0","0","1","0","8","19","0","2","N","1","N","N","N","3","N","Y","Y","","0","","","","","台灣青江菜250g+-5%/袋","Y","N","","2006-11-24 00:00:00","2022-10-05 00:00:00","ahki01","2.5","100g","","","1","2006-11-24 00:00:00","N","","","","","","","","","","","","10944","0"
"292617","12","2532","4","1","OPS$FB10","台灣椪柑(約150克+-5%)/公斤","","#23  150克/粒","1","1","1","1","Kg","1","1","60.0","0","1","0","8","75","0","1","N","1","N","N","N","4","N","Y","Y","","0","","","","","椪柑 -公斤 (#23)","Y","N","","2006-11-27 00:00:00","2022-10-05 00:00:00","ahki01","10.0","100g","","","1","2006-11-27 00:00:00","N","","","","","","","","","","","","2532","0"
"292760","12","2532","4","1","OPS$FB10","台灣椪柑(約200克+-5%)/公斤","","#25  200克/粒","1","1","1","1","Kg","1","1","85.0","0","1","0","8","98","0","2","N","1","N","N","N","4","N","Y","Y","","0","","","","","椪柑 公斤","Y","N","","2006-11-27 00:00:00","2022-10-05 00:00:00","ahki01","10.0","100g","","","1","2006-11-27 00:00:00","N","","","","","","","","","","","","2532","0"
"260923","11","10698","320","1","OPS$FB01","台灣小白菜250g+-5%/袋","","250g+-5%/袋","1","0","1","1","袋","1","1","18.0","0","1","0","8","19","0","2","N","1","N","N","N","3","N","Y","Y","","0","","","","","台灣小白菜250g+-5%/袋","Y","N","","2006-11-24 00:00:00","2022-10-05 00:00:00","ahki01","2.5","100g","","","1","2006-11-24 00:00:00","N","","","","","","","","","","","","10698","0"
"260953","11","10944","320","1","OPS$FB01","台灣小白菜250g+-5%/袋","","250g+-5%/袋","1","0","1","1","袋","1","1","18.0","0","1","0","8","19","0","2","N","1","N","N","N","3","N","Y","Y","","0","","","","","台灣小白菜250g+-5%/袋","Y","N","","2006-11-24 00:00:00","2022-10-05 00:00:00","ahki01","2.5","100g","","","1","2006-11-24 00:00:00","N","","","","","","","","","","","","10944","0"
"261514","11","10698","320","5","OPS$FB01","台灣油菜250g+-5%/袋","","250g+-5%/袋","1","0","1","1","袋","1","1","18.0","0","1","0","8","19","0","2","N","1","N","N","N","3","N","Y","Y","","0","","","","","台灣油菜250g+-5%/袋","Y","N","","2006-11-24 00:00:00","2022-10-05 00:00:00","ahki01","2.5","100g","","","1","2006-11-24 00:00:00","N","","","","","","","","","","","","10698","0"
"262535","11","10944","320","5","OPS$FB01","台灣油菜250g+-10%/袋","","250g+-5%/袋","1","0","1","1","袋","1","1","18.0","0","1","0","8","19","0","2","N","1","N","N","N","3","N","Y","Y","","0","","","","","台灣油菜250g+-10%/袋","Y","N","","2006-11-24 00:00:00","2022-10-05 00:00:00","ahki01","2.5","100g","","","1","2006-11-24 00:00:00","N","","","","","","","","","","","","10944","0"
"667656","20","712","721","4","OPS$FB16","龍口新竹炊粉 200gX3入/包","LONG KOW HSIN ZU RICE NOODLE","200gX3入/包","1","0","1","1","包","1","16","57.0","1","1","0","1","69","1","1","N","1","N","N","N","0","Y","Y","Y","","1095","547","","","10","","N","Y","873366 KVI","2008-03-27 00:00:00","2022-10-05 00:00:00","ahki02","6.0","100g","","24","","2008-03-27 00:00:00","N","1438","","","","","","","","","","","1346","1"
"621183","32","711","377","16","OPS$NB08","立體仿絨坐墊 灰","Cushion","50x50x10cm","25","0","1","1","個","1","12","171.01","1","0","0","1","399","1","0","Y","1","N","N","Y","0","Y","Y","Y","","","","","","","","N","Y","冬季商品","2020-09-16 00:00:00","2022-10-05 00:00:00","ahki03","1.0","個","","22","","2021-09-23 00:00:00","N","","","","","","","","","","","","11461","0"
"173610","43","752","470","5","OPS$NB18","虎牌十人份機械式電子鍋JNP-1800","","JNP-1800/日本原裝","3","0","1","1","台","1","2","3680.0","1","1","0","3","4290","1","1","N","1","N","N","N","0","Y","Y","Y","","","","","","1","","N","Y","*","2008-12-10 00:00:00","2022-10-06 00:00:00","ahki04","","","","","","2008-12-10 00:00:00","N","","","","","","","","","","","","6441","0"
