STR_NO,STR_NA,TDATE,JTYPE,STIME,TTIME,GOO_NO,PRDTNAME,PRDTSPEC,BARCODE,PRDTDEPT,PRDTDEPTNAME,VIQTY,VIAMT,VIAJQTY,VIAJAMT,VRQTY,VRAMT,VRAJQTY,VRAJAMT,WIQTY,WIAMT,WIAJQTY,WIAJAMT,WRQTY,WRAMT,WRAJQTY,WRAJAMT,TNFIQTY,TNFIAMT,TNFOQTY,TNFOAMT,SKIQTY,SKIAMT,SKOQTY,SKOAMT,SQTY,SAMT,RQTY,RAMT,SOQTY,SOAMT,SIQTY,SIAMT,FUQTY,FUAMT,DEQTY,DEAMT
2,湳雅店,19-SEP-22,2,0000,0000,686523,溫室白杏菜 250g+-5%/袋,250g+-5%/袋,4713327167191,11,蔬菜課,60,2160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,2359,0,0,61,2359,0,0,0,0,0,0
32,佳里店,19-SEP-22,2,0000,0000,553149,光泉黃金豆米漿 1857ml/瓶,1857ml/瓶,4710105015255,15,冷藏課,6,311.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,54.29,0,0,1,54.29,0,0,0,0,0,0
34,中崙店,19-SEP-22,2,0000,0000,675202,台灣紅蘿蔔(履歷) 600g/袋,600g/袋,4717060906710,11,蔬菜課,10,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,1777,0,0,50,1777,2,78,0,0,0,0
39,頭份店,19-SEP-22,2,0000,0000,106041,雅方原汁紅燒羊肉爐,1000g/包,4711634005328,16,冷凍課,100,19800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,鮮食集,19-SEP-22,2,0000,0000,397905,利口樂冰川薄荷潤喉糖(無糖),27.5g x 2,4718262062877,23,糖果餅乾課,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,106.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,鮮食集,19-SEP-22,2,0000,0000,545559,張君雅小妹妹五香海苔休閒丸子80g,80g/包,4710199080566,23,糖果餅乾課,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,台東店,19-SEP-22,2,0000,0000,724203,金牌台灣啤酒 330mlx6罐/組,330mlx6罐/組,4711588343064,24,啤酒與烈酒課,200,28570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1000.02,0,0,7,1000.02,0,0,0,0,-192,-27427.2
16,南湖店,19-SEP-22,2,0000,0000,700920,台灣菱角600g+-5%/袋,600g+-5%/袋,4718072009208,11,蔬菜課,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,土城店,19-SEP-22,2,0000,0000,639918,老北京古早味青草涼茶960ml/瓶,960ml/瓶,4710228034447,15,冷藏課,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-41.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,員林店,19-SEP-22,2,0000,0000,995033,*統一純喫茶-綠茶  481ml/瓶,,4710088433312,15,冷藏課,5,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,34.28,0,0,2,34.28,0,0,0,0,0,0
30,碧潭店,19-SEP-22,2,0000,0000,514462,LP33機能優酪乳無加糖,,4710088824011,15,冷藏課,4,272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,222.86,0,0,3,222.86,0,0,0,0,0,0
30,碧潭店,19-SEP-22,2,0000,0000,699306,午后時光-重乳抹茶拿鐵400ml/瓶,400ml/瓶,4710105038667,15,冷藏課,4,104.96,0,0,-4,-104.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,員林店,19-SEP-22,2,0000,0000,223845,Frama  森田E1工作桌,W940*D580*H798MM /ST-DCA94,4718428021120,31,家俱與收納課,0,0,0,0,-1,-1287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,台南店,19-SEP-22,2,0000,0000,224895,冷藏肉-豬小腸(思牧)/公斤,kg,,14,肉品課,2,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,鮮食集,19-SEP-22,2,0000,0000,270471,黑巧甜甜圈,90g±9%/個,,18,烘焙課,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,68.56,0,0,0,0,0,0,1,33.33,0,0,1,33.33,0,0,0,0,0,0
18,鮮食集,19-SEP-22,2,0000,0000,903063,手作蘋果麵包(草莓),130g+-9%,,18,烘焙課,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,30.16,0,0,0,0,0,0,2,60.95,0,0,2,60.95,0,0,0,0,0,0
12,忠孝店,19-SEP-22,2,0000,0000,871611,西螺鎮農會履歷一等台梗9號米,2.5公斤,4710746113174,20,米,麵,南北貨課,0,0,0,0,-1,-175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,中和店,19-SEP-22,2,0000,0000,401946,統一AB優酪乳-無糖  1830ml/瓶,1830ml/瓶,4710088821812,15,冷藏課,18,2088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1989.57,0,0,16,1989.57,0,0,0,0,0,0
13,中壢店,19-SEP-22,2,0000,0000,567696,光泉無加糖優酪乳200ml/瓶,200ml,4710105021355,15,冷藏課,8,163.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,62.85,0,0,3,62.85,0,0,0,0,0,0
39,頭份店,19-SEP-22,2,0000,0000,222976,光泉紫米燕麥糙米漿-PE1857,PE1857ml,4710105010281,15,冷藏課,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,271.45,0,0,5,271.45,0,0,0,0,0,0
10,土城店,19-SEP-22,2,0000,0000,834361,小磨坊白胡椒粉 30g/瓶,30g/瓶,4710059012102,25,食用油&罐頭醬料課,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-29.28,0,0,0,0,2,93.34,0,0,2,93.34,0,0,0,0,0,0
34,中崙店,19-SEP-22,2,0000,0000,637505,可口可樂  250ml*24罐/箱,250ml*24罐/箱,4710018024115,21,飲料課,20,4419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,237.14,0,0,1,237.14,0,0,0,0,0,0
16,南湖店,19-SEP-22,2,0000,0000,25493,摩卡現在最好曼特寧三合一咖啡,16gx25包/袋,4710179376030,26,沖調課,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-91.39,0,0,0,0,4,339.04,0,0,4,339.04,0,0,0,0,0,0
13,中壢店,19-SEP-22,2,0000,0000,137687,冷藏肉-附皮豬五花肉A(嘉)公斤,公斤,4712523162139,14,肉品課,20.6,4552.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,忠明店,19-SEP-22,2,0000,0000,233389,台灣嫩薑300g+-5%/盒,300g+-10%/盒,,11,蔬菜課,10,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,500,0,0,10,500,0,0,0,0,0,0
31,景平店,19-SEP-22,2,0000,0000,742077,福樂自然零草莓優酪乳920ml,920ml/罐,4710339006326,15,冷藏課,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,244.78,0,0,4,244.78,0,0,0,0,0,0
12,忠孝店,19-SEP-22,2,0000,0000,450321,慢熟希臘式焦香優格(原味)150g*2/組,150g*2,4710784965681,15,冷藏課,12,673.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,忠明店,19-SEP-22,2,0000,0000,401310,統一陽光黃金豆豆漿  1858ml/瓶,,4710088432506,15,冷藏課,9,450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,331.44,0,0,6,331.44,0,0,0,0,0,0
2,湳雅店,19-SEP-22,2,0000,0000,212715,光泉優酪乳200ml/瓶,200ml,4710105020921,15,冷藏課,12,245.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,398.06,0,0,19,398.06,0,0,0,0,0,0
33,八德店,19-SEP-22,2,0000,0000,660060,白帥帥超效能抗菌洗衣精3150g,3150g,4710186263071,69,家庭清潔洗劑課,8,815.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,103.81,0,0,1,103.81,0,0,0,0,0,0
16,南湖店,19-SEP-22,2,0000,0000,466804,乾薑(履歷) 300g+-5%/袋,300g+-5%/袋,4716873936488,11,蔬菜課,20,1080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1062,0,0,18,1062,0,0,0,0,0,0
34,中崙店,19-SEP-22,2,0000,0000,207337,越南娃娃菜200g+-10%/包,200g+-10%/包,4717060201891,11,蔬菜課,15,750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,531,0,0,9,531,0,0,0,0,0,0
96,雙十店,19-SEP-22,2,0000,0000,135388,妙管家超強漂白水 2000g/瓶,2000g/瓶,4710303410210,69,家庭清潔洗劑課,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,碧潭店,19-SEP-22,2,0000,0000,685884,(e)美國冷藏紐約客牛排300g/盒,,,14,肉品課,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,-768.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,雙十店,19-SEP-22,2,0000,0000,119853,蔣老爹手工水餃梨山高麗菜水餃,520g±10/包,,16,冷凍課,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,129.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,南湖店,19-SEP-22,2,0000,0000,443082,白博士廚房清潔劑泡沫式,600ml,4710084212584,69,家庭清潔洗劑課,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-59.79,0,0,0,0,5,290.5,0,0,5,290.5,0,0,0,0,0,0
32,佳里店,19-SEP-22,2,0000,0000,820773,LCA506發酵乳-清爽零 100mlx10/組,100mlx10瓶/組,4710063336706,15,冷藏課,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,57.14,0,0,1,57.14,0,0,0,0,0,0
18,鮮食集,19-SEP-22,2,0000,0000,746274,TABASCO是拉差辣椒醬256ml,256ml,011210697003,25,食用油&罐頭醬料課,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,83.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,雙十店,19-SEP-22,2,0000,0000,289491,台灣香菇(履歷)300g+-5%/盒,300g+-5%/盒,4710958059918,11,蔬菜課,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,146.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,鮮食集,19-SEP-22,2,0000,0000,532647,好麗友 雞米花脆餅-起司炸雞口味,81g,8801117980801,66,進口食品課,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42.86,0,0,1,42.86,0,0,0,0,0,0
3,忠明店,19-SEP-22,2,0000,0000,804663,福樂自然零優酪乳-蔓越莓 1700ml/瓶,1700ml,4710339003905,15,冷藏課,12,1212.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,203.8,0,0,2,203.8,0,0,0,0,0,0
96,雙十店,19-SEP-22,2,0000,0000,236979,星太郎點心條餅-雞汁口味FUN大包,100g/包,4902775018715,23,糖果餅乾課,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,中崙店,19-SEP-22,2,0000,0000,392778,KB 雞肉星形潔牙棒100g,100g/KB-D-0035,4711481493354,22,寵物課,24,1920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,雙十店,19-SEP-22,2,0000,0000,995033,*統一純喫茶-綠茶  481ml/瓶,,4710088433312,15,冷藏課,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,27.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,湳雅店,19-SEP-22,2,0000,0000,676392,金品臘肉蠔油蛋炒飯,300g/盒,4712453011590,16,冷凍課,36,1889.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,頭份店,19-SEP-22,2,0000,0000,350760,農搾檸檬汁,375ml,4710063415906,15,冷藏課,18,390.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,84.77,0,0,4,84.77,0,0,0,0,0,0
3,忠明店,19-SEP-22,2,0000,0000,367083,貝納頌-經典曼特寧深焙3入,290ml*3瓶,4710063442926,15,冷藏課,0,0,0,0,-3,-216.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,74.29,0,0,1,74.29,0,0,0,0,0,0
18,鮮食集,19-SEP-22,2,0000,0000,555075,家樂氏日式水果穀片-嚴選果實,,8801083423005,26,沖調課,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,187.38,0,0,0,0,0,0,1,189.52,0,0,1,189.52,0,0,0,0,0,0
10,土城店,19-SEP-22,2,0000,0000,468767,*新東陽QQ小香腸-原味  210g/包,210g/包,4710057870391,15,冷藏課,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,202.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,南湖店,19-SEP-22,2,0000,0000,346566,同榮鯖魚-平二黃罐 230gx3罐/組,230gx3罐/組,4710172029018,25,食用油&罐頭醬料課,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9,-814.32
34,中崙店,19-SEP-22,2,0000,0000,925527,未殺菌蛋黃液1kg/罐,,,18,烘焙課,20,2913.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,台東店,19-SEP-22,2,0000,0000,362186,螺肉/公斤,,,13,水產課,1,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,中和店,19-SEP-22,2,0000,0000,550428,林鳳營鮮奶優格400g,400g,4710063338335,15,冷藏課,0,0,0,0,-7,-793.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,217.14,0,0,2,217.14,0,0,0,0,0,0
12,忠孝店,19-SEP-22,2,0000,0000,193138,義美豆花-花生 160g*4盒/組,160g*4盒/組,4710126188228,15,冷藏課,36,1221.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,鮮食集,19-SEP-22,2,0000,0000,262163,湯種漢堡包 8入/包,500g±9%/包,4710970686161,18,烘焙課,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,83.8,0,0,0,0,0,0,2,142.86,0,0,2,142.86,0,0,0,0,0,0
18,鮮食集,19-SEP-22,2,0000,0000,585414,培根燻雞起司,75g +-9%個,,18,烘焙課,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,62.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,忠明店,19-SEP-22,2,0000,0000,820773,LCA506發酵乳-清爽零 100mlx10/組,100mlx10瓶/組,4710063336706,15,冷藏課,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,114.28,0,0,2,114.28,0,0,0,0,0,0
10,土城店,19-SEP-22,2,0000,0000,198294,大拇指脆梅,20包/箱、90公克/包,4710970846862,23,糖果餅乾課,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-36.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,鮮食集,19-SEP-22,2,0000,0000,605742,(e)冷藏肉-豬軟骨(雅) 400g/盒,400g/盒,,14,肉品課,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,170,0,0,0,0,0,0,1,119,0,0,1,119,0,0,0,0,0,0
1,平鎮店,19-SEP-22,2,0000,0000,134427,統一瑞穗調味乳-果汁  930ml/瓶,930ml/瓶,4710088822581,15,冷藏課,4,253.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,平鎮店,19-SEP-22,2,0000,0000,145239,福樂自然零藍莓優酪100g*4,100g*4入/組,4710339005176,15,冷藏課,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,179.05,0,0,3,179.05,0,0,0,0,0,0
16,南湖店,19-SEP-22,2,0000,0000,623427,Kisses巧酥可可風味水滴82g,82g/袋,6942836703622,23,糖果餅乾課,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-135.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,台南店,19-SEP-22,2,0000,0000,347094,光泉午后時光-重乳奶茶/TR400,400ml/瓶,4710105037479,15,冷藏課,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25.71,0,0,1,25.71,0,0,0,0,0,0
7,台南店,19-SEP-22,2,0000,0000,766017,晶典小品-黑糖奶酪3入組100g*3入,100g*3,4710105401287,15,冷藏課,16,848.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,56.19,0,0,1,56.19,0,0,0,0,0,0
3,忠明店,19-SEP-22,2,0000,0000,816595,統一多多-牛奶  170ml*6/組,170ml*6瓶/組,4710088820051,15,冷藏課,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,57.14,0,0,1,57.14,0,0,0,0,0,0
32,佳里店,19-SEP-22,2,0000,0000,635154,質立希臘式蜂蜜優格150g*2入,150g*2入,4710784964776,15,冷藏課,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,55.24,0,0,1,55.24,0,0,0,0,0,0
16,南湖店,19-SEP-22,2,0000,0000,648621,統一純喫茶-鮮柚綠茶  650ml/盒,650ml/盒,4710088470485,15,冷藏課,20,390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,101.9,0,0,5,101.9,0,0,0,0,0,0
30,碧潭店,19-SEP-22,2,0000,0000,797418,台灣啤酒水果系列(鳳梨)(2.8%),330ml/罐,4711588341664,24,啤酒與烈酒課,48,1234.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,忠孝店,19-SEP-22,2,0000,0000,205662,紫心地瓜(履歷) 800g+-5%/袋,800g+-5%/袋,4718785921804,11,蔬菜課,10,620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,483,0,0,7,483,0,0,0,0,0,0
6,員林店,19-SEP-22,2,0000,0000,135109,愛健萬丹紅紅豆水530mlx4瓶/組,530mlx4瓶/組(無糖),4712511941807,21,飲料課,6,542.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,台南店,19-SEP-22,2,0000,0000,270303,味全林鳳營全脂鮮乳 936ml/盒,936ml/盒,4710063312151,15,冷藏課,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-171.16
14,斗南店,19-SEP-22,2,0000,0000,845845,義美奶茶946ml/盒,946ml,4710126198241,15,冷藏課,4,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,土城店,19-SEP-22,2,0000,0000,857846,美祿巧克力牛奶麥芽飲品198ml*6,198ml x 6瓶,4710498604722,21,飲料課,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-73.45,0,0,0,0,1,83.81,0,0,1,83.81,0,0,0,0,0,0
7,台南店,19-SEP-22,2,0000,0000,791631,萬丹巧克力牛奶936ml,936ml,4710063338656,15,冷藏課,0,0,0,0,-5,-299.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,65.71,0,0,1,65.71,0,0,0,0,0,0
12,忠孝店,19-SEP-22,2,0000,0000,824798,桂格顆粒豆漿燕麥920ML/瓶,920ML/瓶,4710043036268,15,冷藏課,10,514.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,257.15,0,0,5,257.15,0,0,0,0,0,0
34,中崙店,19-SEP-22,2,0000,0000,514579,統一瑞穗極制低溫殺菌鮮乳 930ml/盒,930ml/盒,4710088824028,15,冷藏課,10,864.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,784,0,0,8,784,0,0,0,0,0,0
7,台南店,19-SEP-22,2,0000,0000,573729,義美古早傳統豆奶-原味 2000ml/瓶,2000ml/瓶,4710126194397,15,冷藏課,24,1270.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,114.28,0,0,2,114.28,0,0,0,0,0,0
7,台南店,19-SEP-22,2,0000,0000,703032,義美古早傳統豆奶 -原味  1000ml/瓶,1000ml/瓶,4710126194281,15,冷藏課,12,345.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,94.29,0,0,3,94.29,0,0,0,0,0,0
31,景平店,19-SEP-22,2,0000,0000,479541,純萃喝-曼特寧  275ml/瓶,275ml/瓶,4710784962574,15,冷藏課,12,294.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,87.6,0,0,4,87.6,0,0,0,0,0,0
1,平鎮店,19-SEP-22,2,0000,0000,928908,台灣大黃瓜600g+-5%/條,600g+-5%/條,,11,蔬菜課,30,1410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,1392,0,0,27,1392,0,0,0,0,0,0
17,台東店,19-SEP-22,2,0000,0000,757866,Victoria純棉涼被,150x180cm ±5%,4711086181304,32,家用紡品,0,0,0,0,-2,-1560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,土城店,19-SEP-22,2,0000,0000,670569,奶酥麵包,80g±9%/個,,18,烘焙課,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-15.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,忠孝店,19-SEP-22,2,0000,0000,881700,福樂奇亞籽燕麥草莓優酪135g*2,135gX2,4710339006791,15,冷藏課,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,453.35,0,0,8,453.35,0,0,0,0,0,0
2,湳雅店,19-SEP-22,2,0000,0000,409302,台灣紅蘿蔔 600g+-5%/袋,600g+-5%/袋,4713327231977,11,蔬菜課,180,4500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,4089,0,0,141,4089,0,0,0,0,0,0
16,南湖店,19-SEP-22,2,0000,0000,626397,光泉高鈣牛乳 936ml/盒,936ml/盒,4710105010267,15,冷藏課,6,390.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,中壢店,19-SEP-22,2,0000,0000,369744,農搾金桔檸檬飲900ml/瓶,900ml/瓶,4710063415975,15,冷藏課,10,443.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,171.44,0,0,4,171.44,0,0,0,0,0,0
33,八德店,19-SEP-22,2,0000,0000,716310,白帥帥小蘇打抗菌洗衣精1650g,1650g,4710186263224,69,家庭清潔洗劑課,18,942.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,忠孝店,19-SEP-22,2,0000,0000,226107,冷藏肉-雞翅小腿(大成)公斤,18公斤/箱,,14,肉品課,36,4068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,忠明店,19-SEP-22,2,0000,0000,806300,貝納頌咖啡(經典曼特寧風味) 290ml,290ml/瓶,4710063334016,15,冷藏課,0,0,0,0,-4,-103.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25.71,0,0,1,25.71,0,0,0,0,0,0
32,佳里店,19-SEP-22,2,0000,0000,626394,*光泉富維他牛乳 400ml/盒,400ml/盒,4710105044026,15,冷藏課,6,154.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,82.86,0,0,3,82.86,0,0,0,0,0,0
32,佳里店,19-SEP-22,2,0000,0000,881943,光泉果汁時刻-100%綜合果蔬汁290ml,290ml,4710105029146,15,冷藏課,5,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30.48,0,0,1,30.48,0,0,0,0,0,0
32,佳里店,19-SEP-22,2,0000,0000,587868,光泉台灣芋頭牛乳936ml/瓶,936ml/瓶,4710105016733,15,冷藏課,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,61.9,0,0,1,61.9,0,0,0,0,0,0
12,忠孝店,19-SEP-22,2,0000,0000,113421,義美鮮肉包子 85g*6粒/包,85g*6粒/包,4710126091863,16,冷凍課,24,1608.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,761.9,0,0,10,761.9,0,0,0,0,0,0
1,平鎮店,19-SEP-22,2,0000,0000,918930,直採美國冷藏牛肋條/公斤,21kg,,14,肉品課,0,0,0,0,0,0,0,0,42.54,19639.4418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.982,3291,0,0,5.982,3291,0,0,0,0,0,0
17,台東店,19-SEP-22,2,0000,0000,212082,活益比菲多-原味 1177ml/瓶,1177ml/瓶,4710784960105,15,冷藏課,6,295.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,100.96,0,0,2,100.96,0,0,0,0,0,0
