"290732","12","2532","4","5","OPS$FB10","台灣大白柚 (約2500克 +- 5%) / 粒","","2500克 / 粒","1","0","1","1","粒","1","1","70.0","0","1","0","8","80","0","2","N","1","N","N","N","3","N","Y","Y","","0","","","","","大白柚 粒","Y","N","","2006-11-27 00:00:00","2022-10-13 00:00:00","ahki01","25.0","100g","","","1","2006-11-27 00:00:00","N","","","","","","","","","","","","2532","0"
"368615","35","7848","133","1","OPS$NB13","L型竹炭坐墊(遠紅外線)","","","1","0","5","1","片","1","6","400.0","1","1","0","0","499","1","0","Y","1","N","N","N","0","Y","Y","Y","","0","","","","","","N","N","20221230","2006-11-28 00:00:00","2022-10-13 00:00:00","ahki03","","","","","","2006-11-28 00:00:00","N","5470","","","","","","","","","","","7848","0"
"262652","11","10698","320","8","OPS$FB01","台灣油麥菜250g+-5%/袋","","250g+-5%/袋","1","0","1","1","袋","1","1","26.0","0","1","0","8","29","0","2","N","1","N","N","N","3","N","Y","Y","","0","","","","","台灣油麥菜250g+-5%/袋","Y","N","","2006-11-24 00:00:00","2022-10-13 00:00:00","ahki01","2.5","100g","","","1","2006-11-24 00:00:00","N","","","","","","","","","","","","10698","0"
"262658","11","10944","320","8","OPS$FB01","台灣油麥菜250g+-5%/袋","","250g+-5%/袋","1","0","1","1","袋","1","1","26.0","0","1","0","8","29","0","2","N","1","N","N","N","3","N","Y","Y","","0","","","","","台灣油麥菜250g+-5%/袋","Y","N","","2006-11-24 00:00:00","2022-10-13 00:00:00","ahki01","2.5","100g","","","1","2006-11-24 00:00:00","N","","","","","","","","","","","","10944","0"
"281666","11","10944","321","8","OPS$FB01","台灣小黃瓜600g+-5%/盒","","600g+-5%/盒","1","0","1","1","盒","1","1","62.0","0","1","0","8","69","0","2","N","1","N","N","N","3","N","Y","Y","","0","","","","","台灣小黃瓜600g+-5%/盒","Y","N","","2006-11-24 00:00:00","2022-10-13 00:00:00","ahki01","6.0","100g","","","1","2006-11-24 00:00:00","N","","","","","","","","","","","","10944","0"
"281897","11","10698","321","8","OPS$FB01","台灣小黃瓜600g+-5%/盒","","600g+-5%/盒","1","0","1","1","盒","1","1","62.0","0","1","0","8","69","0","2","N","1","N","N","N","3","N","Y","Y","","0","","","","","台灣小黃瓜600g+-5%/盒","Y","N","","2006-11-24 00:00:00","2022-10-13 00:00:00","ahki01","6.0","100g","","","1","2006-11-24 00:00:00","N","","","","","","","","","","","","10698","0"
"282458","11","10698","323","6","OPS$FB01","台灣黃秋葵200g+-5%/盒","","200g+-5%/盒","1","0","1","1","盒","1","1","32.0","0","1","0","8","35","0","2","N","1","N","N","N","3","N","Y","Y","","0","","","","","台灣黃秋葵200g+-5%/盒","Y","N","","2006-11-24 00:00:00","2022-10-13 00:00:00","ahki01","2.0","100g","","","1","2006-11-24 00:00:00","N","","","","","","","","","","","","10698","0"
"282469","11","10944","323","6","OPS$FB01","台灣黃秋葵200g+-5%/盒","","200g+-5%/盒","1","0","1","1","盒","1","1","32.0","0","1","0","8","35","0","2","N","1","N","N","N","3","N","Y","Y","","0","","","","","台灣黃秋葵200g+-5%/盒","Y","N","","2006-11-24 00:00:00","2022-10-13 00:00:00","ahki01","2.0","100g","","","1","2006-11-24 00:00:00","N","","","","","","","","","","","","10944","0"
"266318","11","10698","323","4","OPS$FB01","泰國玉米筍 100g+-10%/盒","","100g+-10%/盒","9","0","1","1","盒","1","1","35.0","0","1","0","8","39","0","2","N","1","N","N","N","3","N","Y","Y","","0","","","","","泰國玉米筍 100g+-10%/盒","Y","N","","2006-11-24 00:00:00","2022-10-13 00:00:00","ahki01","1.0","100g","","","1","2006-11-24 00:00:00","N","","","","","","","","","","","","10698","0"
"266321","11","10944","323","4","OPS$FB01","泰國玉米筍 100g+-5%/盒","","100g+-10%/盒","9","0","1","1","盒","1","1","35.0","0","1","0","8","39","0","2","N","1","N","N","N","3","N","Y","Y","","0","","","","","泰國玉米筍 100g+-5%/盒","Y","N","","2006-11-24 00:00:00","2022-10-13 00:00:00","ahki01","1.0","100g","","","1","2006-11-24 00:00:00","N","","","","","","","","","","","","10944","0"
"313445","11","9957","321","8","OPS$FB01","小黃瓜 600g+-5%/盒","","600g+-5%/盒","1","0","1","1","盒","1","1","62.0","0","1","0","8","69","0","2","N","1","N","N","N","3","N","Y","Y","","0","","","","","小黃瓜 600g+-5%/盒","Y","N","","2006-12-21 00:00:00","2022-10-13 00:00:00","ahki01","6.0","100g","","","1","2006-12-21 00:00:00","N","","","","","","","","","","","","9957","0"
"314820","11","9957","321","4","OPS$FB01","台灣絲瓜-450g+-10%/條","","450g+-10%/條","1","0","1","1","條","1","1","30.0","0","1","0","8","35","0","2","N","1","N","N","N","3","N","Y","Y","","0","","","","","省產絲瓜-450g+-10%/條","Y","N","","2006-12-21 00:00:00","2022-10-13 00:00:00","ahki01","4.5","100g","","","1","2006-12-21 00:00:00","N","","","","","","","","","","","","9957","0"
"335491","11","9957","323","6","OPS$FB01","黃秋葵 200g+-5%/盒","","200g+-5%/盒","1","0","1","1","盒","1","1","32.0","0","1","0","8","37","0","2","N","1","N","N","N","3","N","Y","Y","","0","","","","","黃秋葵 200g+-5%/盒","Y","N","","2006-12-21 00:00:00","2022-10-13 00:00:00","ahki01","2.0","100g","","","1","2006-12-21 00:00:00","N","","","","","","","","","","","","9957","0"
"557505","11","4763","324","5","OPS$FB01","台灣珊瑚菇600g+-5%/包","","600g+-5%/包","1","0","1","1","包","1","1","75.0","0","1","0","8","89","0","2","N","1","N","N","N","3","N","Y","Y","","0","0","","","","台灣珊瑚菇600g+-5%/包","Y","N","","2007-01-31 00:00:00","2022-10-13 00:00:00","Fresh_quote","6.0","100g","","","1","2007-01-31 00:00:00","N","","","","","","","","","","","","4763","0"
"977449","18","10944","47","5","OPS$FB09","小黃瓜/kg","","","1","1","1","1","Kg","1","1","110.0","0","1","0","8","110","0","1","N","1","N","N","N","0","N","Y","Y","","0","0","","","","","N","N","","2007-01-12 00:00:00","2022-10-13 00:00:00","Fresh_quote","","","","","1","2007-01-12 00:00:00","N","","","","","","","","","","","","10944","0"
"742118","35","7848","738","7","OPS$NB13","機車後視鏡(大帥鏡)2入","","","1","0","5","1","組","1","12","96.0","1","1","0","0","125","1","0","Y","1","N","N","N","0","Y","Y","Y","","0","0","","","","","N","N","20221230","2007-02-07 00:00:00","2022-10-13 00:00:00","ahki03","","","","","","2007-02-07 00:00:00","N","5449","","","","","","","","","","","7848","0"
"662831","17","10944","47","3","OPS$FB08","小黃瓜段","","1kg/包","1","0","1","1","包","1","1","180.0","0","1","0","8","180","0","1","N","1","N","N","N","1","N","Y","N","","5","2","","","","","N","N","","2007-03-20 00:00:00","2022-10-13 00:00:00","Fresh_quote","","","","","2","2007-03-20 00:00:00","N","","","","","","","","","","","","10944","0"
"745186","11","10944","326","2","OPS$FB01","福山萵苣(產銷履歷) 250g/包","","250g/包","1","0","1","1","包","1","1","28.0","0","1","0","8","32","0","2","N","1","N","N","N","3","N","Y","Y","","0","0","","","","福山萵苣(產銷履歷) 250g","Y","N","","2007-04-03 00:00:00","2022-10-13 00:00:00","ahki01","2.5","100g","","","","2007-04-03 00:00:00","N","","","","","","","","","","","","10944","0"
"199727","11","4763","324","1","OPS$FB01","台灣金針菇1kg+-5%/袋","","1kg+-5%/袋","1","0","1","1","盒","1","1","73.0","0","1","0","8","85","0","2","N","1","N","N","N","3","N","Y","Y","","0","0","","","","台灣金針菇1kg+-5%/袋","Y","N","","2007-11-13 00:00:00","2022-10-13 00:00:00","Fresh_quote","10.0","100g","","","1","2007-11-13 00:00:00","N","","","","","","","","","","","","4763","0"
"919360","11","10109","324","5","OPS$FB01","台灣珊瑚菇150g+-5%/包","","150g+-5%/包","1","0","1","1","盒","1","1","33.0","0","1","0","8","39","0","2","N","1","N","N","N","3","N","Y","Y","","","","","","","台灣珊瑚菇150g+-5%/包","Y","N","","2007-12-19 00:00:00","2022-10-13 00:00:00","Fresh_quote","1.5","100g","","","","2007-12-19 00:00:00","N","","","","","","","","","","","","10109","0"
"944061","66","712","663","4","OPS$FB20","巧克力風味派","","150g/盒","28","0","5","1","盒","1","16","44.19","1","1","0","1","52","1","1","Y","1","N","N","N","0","Y","Y","Y","","545","272","","","","","N","Y","20221030","2022-08-23 00:00:00","2022-10-13 00:00:00","ahki02","1.5","100g","","","","2022-09-08 00:00:00","N","","","","","","","","","","","","11655","0"
"755833","11","10005","324","5","OPS$FB01","台灣珊瑚菇600g+-5%/包","","600g+-5%/袋","1","0","1","1","袋","1","1","75.0","0","1","0","8","89","0","2","N","1","N","N","N","3","N","Y","Y","","","","","","","台灣珊瑚菇600g+-5%/包","Y","N","","2008-01-16 00:00:00","2022-10-13 00:00:00","Fresh_quote","6.0","100g","","","1","2008-01-16 00:00:00","N","","","","","","","","","","","","10005","0"
"19283","17","10944","47","3","OPS$FB08","青蔥 公斤","","","1","1","1","1","Kg","1","1","200.0","0","1","0","8","200","0","1","N","1","N","N","N","1","N","Y","N","","","","","","","","N","N","","2008-04-23 00:00:00","2022-10-13 00:00:00","Fresh_quote","","","","","1","2008-04-23 00:00:00","N","","","","","","","","","","","","10944","0"
"51293","15","8761","23","5","OPS$FB04","總統牌無鹽奶油塊 200g/包","President Butter Samll Pack Unsal","200g","16","0","5","1","包","1","1","115.0","1","1","0","8","155","1","1","N","1","N","N","N","0","Y","Y","Y","","365","182","","","","","N","N","8/19","2008-04-30 00:00:00","2022-10-13 00:00:00","ahki02","2.0","100g","","","2","2008-04-30 00:00:00","N","817","","","","","","","","","","","8761","1"
"51315","15","8761","23","5","OPS$FB04","總統牌有鹽奶油塊 200g/包","President Butter Samll Pack Salte","200g","16","0","5","1","包","1","1","115.0","1","1","0","8","155","1","0","Y","1","N","N","N","0","Y","Y","Y","","365","182","","","","","N","N","8/19","2008-04-30 00:00:00","2022-10-13 00:00:00","ahki02","2.0","100g","","","2","2008-04-30 00:00:00","N","817","","","","","","","","","","","8761","1"
"51326","15","8761","23","5","OPS$FB04","總統牌無鹽奶油盒 250g/盒","President Butter Tub Unsalted","250g","16","0","5","1","盒","1","1","145.0","1","1","0","8","200","1","1","N","1","N","N","N","0","Y","Y","Y","","365","182","","","","","N","N","9/21到","2008-04-30 00:00:00","2022-10-13 00:00:00","ahki02","2.5","100g","","","2","2008-04-30 00:00:00","N","817","","","","","","","","","","","8761","1"
"51348","15","8761","23","5","OPS$FB04","總統牌有鹽奶油盒 250g/盒","President Butter Tub Salted","250g","16","0","5","1","盒","1","1","145.0","1","1","0","8","200","1","1","N","1","N","N","N","0","Y","Y","Y","","365","182","","","","","N","N","9/21到","2008-04-30 00:00:00","2022-10-13 00:00:00","ahki02","2.5","100g","","","2","2008-04-30 00:00:00","N","817","","","","","","","","","","","8761","1"
"63323","26","712","86","15","OPS$FB12","廣吉黃金曼特寧風味咖啡","","22gx15包/袋","1","0","1","1","袋","1","12","95.0","1","1","0","1","109","1","0","Y","1","N","N","N","0","Y","Y","Y","","730","486","","","","","N","Y","","2008-05-23 00:00:00","2022-10-13 00:00:00","ahki02","3.3","100g","","","","2008-05-23 00:00:00","N","1752","","","","","","","","","","","5071","0"
"488015","11","10773","314","3","OPS$FB01","青蔥-200g/袋","","200g/袋","1","0","1","1","袋","1","1","48.0","0","1","0","8","55","0","2","N","1","N","N","N","3","N","Y","Y","","","","","","","青蔥-250g/袋","Y","N","","2008-08-01 00:00:00","2022-10-13 00:00:00","ahki01","1.0","袋","","","1","2008-08-01 00:00:00","N","","","","","","","","","","","","10773","0"
"208868","33","7324","121","4","OPS$NB03","GW 手繪彩測杯 330cc","","","6","0","1","1","個","1","2","156.0","1","1","0","0","199","1","0","Y","1","N","N","N","0","Y","Y","Y","","","","","","","","N","N","","2008-09-02 00:00:00","2022-10-13 00:00:00","ahki03","","","","","","2008-09-02 00:00:00","N","5894","","","","","","","","","","","7324","0"
"214511","17","10944","47","3","OPS$FB08","小黃瓜圓片 500g/包","","500g/包","1","0","1","1","包","1","1","95.0","0","1","0","8","95","0","1","N","1","N","N","N","1","N","Y","N","","5","2","","","","","N","N","","2008-09-02 00:00:00","2022-10-13 00:00:00","Fresh_quote","","","","","2","2008-09-02 00:00:00","N","","","","","","","","","","","","10944","0"
"214591","17","10944","47","3","OPS$FB08","青蔥段 500g/包","","500g/包","1","0","1","1","包","1","1","120.0","0","1","0","8","120","0","1","N","1","N","N","N","1","N","Y","N","","5","2","","","","","N","N","","2008-09-02 00:00:00","2022-10-13 00:00:00","Fresh_quote","","","","","2","2008-09-02 00:00:00","N","","","","","","","","","","","","10944","0"
"214695","17","10944","47","3","OPS$FB08","青蔥末 500g/包","","500g/包","1","0","1","1","包","1","1","120.0","0","1","0","8","120","0","1","N","1","N","N","N","1","N","Y","N","","5","2","","","","","N","N","","2008-09-02 00:00:00","2022-10-13 00:00:00","Fresh_quote","","","","","2","2008-09-02 00:00:00","N","","","","","","","","","","","","10944","0"
"502368","23","712","61","34","OPS$FB11","帕樂德米之味煎捲-燕麥牛奶口味","","","1","0","5","1","包","1","10","61.77","1","1","0","1","79","1","1","N","1","N","N","N","0","Y","Y","Y","","270","180","","","","","N","Y","","2022-05-16 00:00:00","2022-10-13 00:00:00","ahki02","1.17","100g","","","","2022-06-16 00:00:00","N","","","","","","","","","","","","1577","0"
"930837","32","8212","265","9","OPS$NB08","MSM 30%羊毛被-雙人","","180x210cm(6x7尺)±3%","1","0","1","1","件","1","1","680.0","1","1","0","0","999","1","0","Y","1","N","N","N","0","Y","Y","Y","","","","","","","","N","N","冬季商品","2022-08-23 00:00:00","2022-10-13 00:00:00","ahki03","1.0","條","","","","2022-10-13 00:00:00","N","","","","","","","","","","","","8212","0"
"523131","23","713","394","60","OPS$FB11","卡迪那德州薯條和風海苔湖鹽口味","","240G","1","0","5","1","包","1","160","103.81","1","1","0","9","115","1","0","Y","1","N","N","N","0","Y","Y","Y","","300","200","","","","","N","Y","","2022-05-16 00:00:00","2022-10-13 00:00:00","ahki02","2.4","100g","","","","2022-06-16 00:00:00","N","","","","","","","","","","","","1832","0"
"644889","28","712","502","14","OPS$NB25","LUCIDO倫士度去味沐浴露","LUCIDO Deodorant Body Wash Q","450ml","3","0","1","1","瓶","1","12","210.72","1","1","0","1","299","1","0","Y","1","N","N","N","0","Y","Y","Y","","1095","547","","","","","N","Y","","2020-05-21 00:00:00","2022-10-13 00:00:00","ahki02","4.5","100ml","","","","2020-06-02 00:00:00","N","628","","","","","","","","","","","9718","0"
"645348","24","10697","279","41","OPS$FB07","-196℃ 強冽 雙重葡萄柚","-196℃ SUNTORY STRONG ZERO","350ML","3","0","6","1","罐","1","24","58.0","1","1","0","1","68","1","1","N","1","N","N","N","0","Y","Y","Y","","360","180","","","","","N","N","","2020-05-21 00:00:00","2022-10-13 00:00:00","ahki02","3.5","100ml","","","","2020-06-01 00:00:00","N","","","","","","","","","","","","10697","1"
"138408","18","10944","47","5","OPS$FB09","青蔥末","","1kg/包","1","0","1","1","包","1","1","230.0","0","1","0","8","230","0","1","N","1","N","N","N","1","N","Y","N","","5","2","","","","","N","N","","2008-10-29 00:00:00","2022-10-13 00:00:00","Fresh_quote","","","","","2","2008-10-29 00:00:00","N","","","","","","","","","","","","10944","0"
"256516","28","712","100","20","OPS$NB25","澳寶一分鐘焗油-極耀水光凝護","","225ml","25","0","8","1","支","1","12","153.42","1","1","0","1","179","1","1","N","1","N","N","N","0","Y","Y","Y","","1095","547","","","","","N","Y","P20220926","2020-08-24 00:00:00","2022-10-13 00:00:00","ahki02","2.25","100ml","","","","2020-09-01 00:00:00","N","","","","","","","","","","","","9983","0"
"450109","66","712","832","3","OPS$FB20","PONTI 蘋果醋 酸度5% 500ml","","500ml","21","0","5","1","瓶","1","12","115.0","1","1","0","1","139","1","1","Y","1","N","N","N","0","Y","Y","Y","","730","365","","","","","N","Y","","2022-07-14 00:00:00","2022-10-13 00:00:00","ahki02","5.0","100ml","","","","2022-07-19 00:00:00","N","","","","","","","","","","","","11348","0"
"945894","63","712","676","4","OPS$FB18","順暢特工Smooth Agent益生菌粉末","","(蘋果風味)2公克/包x3包/盒","1","0","5","1","盒","1","21","128.71","1","1","0","1","159","1","1","Y","1","N","N","N","0","Y","Y","Y","","720","480","","","","","N","Y","","2022-08-23 00:00:00","2022-10-13 00:00:00","ahki02","0.06","100g","","","","2022-09-18 00:00:00","N","","","","","","","","","","","","11827","0"
"194970","11","10005","324","1","OPS$FB01","台灣金針菇1kg+-5%/袋","","1kg+-5%/袋","1","0","1","1","袋","1","1","73.0","0","1","0","8","85","0","2","N","1","N","N","N","3","N","Y","Y","","","","","","","台灣金針菇1kg+-5%/袋","Y","N","","2009-02-06 00:00:00","2022-10-13 00:00:00","Fresh_quote","10.0","100g","","","1","2009-02-06 00:00:00","N","","","","","","","","","","","","10005","0"
