"305888","12","8860","309","10","OPS$FB10","台灣紅肉火龍果(約600克+-5%)/公斤","","600克/粒","1","1","1","1","Kg","1","1","100.0","0","1","0","8","125","0","2","N","1","N","N","N","4","Y","Y","Y","","0","","","","","台灣紅肉火龍果約600克/粒","Y","N","","2006-11-28 00:00:00","2022-10-04 00:00:00","Fresh_quote","10.0","100g","","","1","2006-11-28 00:00:00","N","","","","","","","","","","","","8860","0"
"305916","12","7649","309","10","OPS$FB10","台灣紅肉火龍果(約350克+-5%)/公斤","","350克 / 粒","1","1","1","1","Kg","1","1","75.0","0","1","0","8","95","0","2","N","1","N","N","N","4","N","Y","Y","","0","","","","","紅肉火龍果 公斤 350g","Y","N","","2006-11-28 00:00:00","2022-10-04 00:00:00","Fresh_quote","10.0","100g","","","1","2006-11-28 00:00:00","N","","","","","","","","","","","","7649","0"
"666172","28","712","99","65","OPS$NB25","雪芙蘭臉部防曬乳液-高效保濕30g","Cellina Sun Plus Refreshing","30g/瓶","1","0","1","1","瓶","1","12","98.2","1","1","0","1","129","1","1","N","1","N","N","N","0","Y","Y","Y","","1095","547","","","","","N","Y","","2007-02-02 00:00:00","2022-10-04 00:00:00","ahki02","3.0","10g","","","","2007-02-02 00:00:00","N","543","","","","","","","","1","","","8952","0"
"666653","28","712","99","65","OPS$NB25","雪芙蘭臉部防曬乳液-潤色隔離30g","Cellina Sun Plus Refreshing","SPF50+ PA+++ 30g/瓶","1","0","1","1","瓶","1","12","98.2","1","1","0","1","129","1","1","N","1","N","N","N","0","Y","Y","Y","","1095","547","","","","","N","Y","","2007-02-02 00:00:00","2022-10-04 00:00:00","ahki02","3.0","10g","","","","2007-02-02 00:00:00","N","543","","","","","","","","1","","","8952","0"
"674388","28","712","99","65","OPS$NB25","蜜妮高防曬明亮隔離乳液 30ml/瓶","Biore Bright Face Milk SPF50(BUM-","30ml/瓶","3","0","1","1","瓶","1","24","183.0","1","1","0","1","230","1","1","N","1","N","N","N","0","Y","Y","Y","","1095","547","","","","","N","Y","","2008-03-27 00:00:00","2022-10-04 00:00:00","ahki02","0.3","100ml","","","","2008-03-27 00:00:00","N","543","","","","","","","","","","","1483","0"
"923238","54","1480","492","13","OPS$NB22","喜多PP奶瓶(寬口葫蘆L270ml)2入","","","1","0","1","1","組","1","6","125.72","1","1","0","0","165","1","0","Y","1","N","N","N","0","Y","Y","Y","","","","","","","","N","N","","2013-01-31 00:00:00","2022-10-04 00:00:00","pri_policy","2.0","支","","","","2013-04-12 00:00:00","N","","","","","","","","","","","","1480","0"
"913275","21","2046","51","32","OPS$FB06","*生活泡沫紅茶 590ml/瓶","Black Tea","590ml/瓶","1","0","5","1","瓶","1","24","14.69","1","1","0","9","18","1","1","N","1","N","N","N","0","Y","N","Y","","365","243","","","","","N","N","913132","2008-07-25 00:00:00","2022-10-04 00:00:00","pri_policy","5.9","100ml","","","","2008-07-25 00:00:00","N","2243","","","","","","","","1","","","2046","0"
"927945","24","712","70","15","OPS$FB07","伯丁罕甘醇生啤酒500ML","BODDINGTONS","500ML/罐","15","0","1","1","罐","2","24","76.2","1","1","0","1","89","1","1","Y","1","N","N","N","0","Y","Y","Y","","365","182","","","","","N","Y","","2022-08-23 00:00:00","2022-10-04 00:00:00","ahki02","5.0","100ml","","","","2022-10-04 00:00:00","N","","","","","","","","","","","","11814","0"
"115707","18","9188","47","8","OPS$FB09","(五惠)桔子醬 3.3kg/罐","","3.3kg/罐","1","0","1","1","罐","1","1","260.0","1","1","0","8","200","1","1","N","1","N","N","N","0","N","Y","N","","365","243","","","","","N","N","","2008-09-25 00:00:00","2022-10-04 00:00:00","Fresh_quote","","","","","1","2008-09-25 00:00:00","N","","","","","","","","","","","","9188","0"
"115743","18","9188","47","8","OPS$FB09","(五惠)草莓醬 3.3kg/罐","","3.3kg/罐","1","0","1","1","罐","1","1","300.0","1","1","0","8","265","1","1","N","1","N","N","N","0","N","Y","N","","365","243","","","","","N","N","","2008-09-25 00:00:00","2022-10-04 00:00:00","Fresh_quote","","","","","1","2008-09-25 00:00:00","N","","","","","","","","","","","","9188","0"
"118215","18","9188","46","51","OPS$FB09","高果糖糖漿F55  25kg/桶","","","1","0","1","1","桶","1","1","880.0","1","1","0","8","750","1","1","N","1","N","N","N","0","N","Y","Y","","365","243","","","","","N","N","","2008-09-26 00:00:00","2022-10-04 00:00:00","Fresh_quote","","","","","1","2008-09-26 00:00:00","N","","","","","","","","","","","","9188","0"
"159366","12","9012","4","4","OPS$FB10","台灣紅寶石葡萄柚(約300克+-5%)/粒","","300克 / 粒","1","0","1","1","粒","1","1","26.0","0","1","0","8","33","0","2","N","1","N","N","N","3","N","Y","Y","","","","","","","紅寶石葡萄柚-300g/粒","Y","N","","2008-11-20 00:00:00","2022-10-04 00:00:00","Fresh_quote","3.0","100g","","","1","2008-11-20 00:00:00","N","","","","","","","","","","","","9012","0"
"159372","12","8860","4","4","OPS$FB10","台灣紅寶石葡萄柚(約300克+-5%)/粒","","300克 / 粒","1","0","1","1","粒","1","1","25.0","0","1","0","8","28","0","2","N","1","N","N","N","3","N","Y","Y","","","","","","","台灣紅寶石葡萄柚約300克/","Y","N","","2008-11-20 00:00:00","2022-10-04 00:00:00","ahki01","3.0","100g","","","1","2008-11-20 00:00:00","N","","","","","","","","","","","","8860","0"
"825345","12","7649","309","7","OPS$FB10","台灣百香果(約600克+-5%/袋)","","約600克+-5%/袋","1","0","1","1","袋","1","15","65.0","0","1","0","8","79","0","2","N","1","N","N","N","3","N","Y","Y","","","","","","","台灣百香果約600克+-5%袋","Y","N","","2022-08-09 00:00:00","2022-10-04 00:00:00","ahki01","1.0","袋","","","1","2022-08-09 00:00:00","N","","","","","","","","","","","","7649","0"
"945279","66","711","660","3","OPS$FB20","日本BOURBON栗子帆船餅乾","Mini Chocolate & Biscuit <Marron>","55g","3","0","5","1","盒","1","12","33.39","1","1","0","1","59","1","1","N","1","N","N","Y","0","Y","Y","Y","","360","180","","","","","N","Y","秋冬季節品","2022-08-23 00:00:00","2022-10-04 00:00:00","pri_policy","0.55","100g","","","1","","N","","","","","","","","","","","","11401","0"
"945348","63","11826","676","8","OPS$FB18","SUNLIFE森萊富維他命C發泡錠","Vitamin C effervescent tablet","90g/支","17","0","1","1","支","2","12","129.9","1","1","0","0","200","1","1","Y","1","N","N","N","0","Y","Y","Y","","1095","547","","","","","N","N","","2022-08-23 00:00:00","2022-10-04 00:00:00","ahki02","0.9","100g","","","","2022-10-04 00:00:00","N","","","","","","","","","","","","11826","0"
"945375","63","11826","676","8","OPS$FB18","SUNLIFE森萊富綜合維他命發泡錠","Multivitamin effervescent tablets","90g/支","17","0","1","1","支","1","24","129.9","1","1","0","0","200","1","1","Y","1","N","N","N","0","Y","Y","Y","","1095","547","","","","","N","N","","2022-08-23 00:00:00","2022-10-04 00:00:00","ahki02","0.9","100g","","","","2022-10-04 00:00:00","N","","","","","","","","","","","","11826","0"
"945381","63","11826","676","8","OPS$FB18","SUNLIFE森萊富維他命C1000發泡錠","Multivitamin+Mineral effervescent","90g/支","17","0","1","1","支","1","12","184.38","1","1","0","0","280","1","1","Y","1","N","N","N","0","Y","Y","Y","","1095","547","","","","","N","N","","2022-08-23 00:00:00","2022-10-04 00:00:00","ahki02","0.9","100g","","","","2022-10-04 00:00:00","N","","","","","","","","","","","","11826","0"
"945387","63","11826","676","8","OPS$FB18","SUNLIFE森萊富鋅+C+E發泡錠","Vitamin C 1000 mg effervescent","90g/支","17","0","1","1","支","1","12","184.38","1","1","0","0","280","1","1","Y","1","N","N","N","0","Y","Y","Y","","1095","547","","","","","N","N","","2022-08-23 00:00:00","2022-10-04 00:00:00","ahki02","0.9","100g","","","","2022-10-04 00:00:00","N","","","","","","","","","","","","11826","0"
"945549","63","11826","676","8","OPS$FB18","SUNLIFE森萊富B群+電解質發泡錠","Zinc + C + E effervescent tablets","90g/支","17","0","1","1","支","1","12","166.78","1","1","0","0","280","1","1","Y","1","N","N","N","0","Y","Y","Y","","1095","547","","","","","N","N","","2022-08-23 00:00:00","2022-10-04 00:00:00","ahki02","0.9","100g","","","","2022-10-04 00:00:00","N","","","","","","","","","","","","11826","0"
"945597","63","11826","676","8","OPS$FB18","SUNLIFE森萊富鐵+C發泡錠","Iron effervescent tablets","90g/支","17","0","1","1","支","1","12","184.38","1","1","0","0","280","1","1","Y","1","N","N","N","0","Y","Y","Y","","1095","547","","","","","N","N","","2022-08-23 00:00:00","2022-10-04 00:00:00","ahki02","0.9","100g","","","","2022-10-04 00:00:00","N","","","","","","","","","","","","11826","0"
"234318","35","6970","137","4","OPS$NB13","速馬力SS 10W-40合成潤滑油1L","","1L/10W40","3","0","1","1","罐","1","12","125.0","1","1","0","0","158","1","1","N","1","N","N","N","0","Y","Y","Y","","","","","","","","N","N","","2009-03-20 00:00:00","2022-10-04 00:00:00","ahki03","","","","","","2009-03-20 00:00:00","N","5490","","","","","","","","","","","6970","0"
"901410","36","2187","740","3","OPS$NB14","Comefree石墨烯舒眠眼罩","Graphene Eye Mask","22.5×11.5cm","1","0","1","1","個","1","1","116.0","1","1","0","0","149","1","1","Y","1","N","N","N","0","Y","Y","Y","","9999","4999","","","","","N","N","","2022-08-17 00:00:00","2022-10-04 00:00:00","ahki03","1.0","個","","","","2022-08-17 00:00:00","N","","","","","","","","","","","","2187","0"
"900066","18","9188","47","10","OPS$FB09","永新沙拉醬600gX10包/袋","","600gX10包/袋","1","0","1","1","袋","1","1","620.0","1","1","0","8","546","1","1","N","1","N","N","N","0","N","Y","N","","90","60","","","","","N","N","","2012-11-20 00:00:00","2022-10-04 00:00:00","Fresh_quote","1.0","袋","","","1","2012-11-20 00:00:00","N","","","","","","","","","","","","9188","0"
"268245","28","712","502","17","OPS$NB25","愛迪達男用香體噴霧-卓越自信","Adidas Victory League Deodorant B","自信 150ml/罐","18","0","1","1","罐","1","6","127.71","1","1","0","1","169","1","1","N","1","N","N","N","0","Y","Y","Y","","1095","547","","","","","N","Y","","2009-07-01 00:00:00","2022-10-04 00:00:00","ahki02","15.0","100ml","","","","2009-07-01 00:00:00","N","601","","","","","","","","","","","7177","0"
"179245","12","10580","4","10","OPS$FB10","南非葡萄柚 (約270克 +- 5%) / 粒","","#55 270克 / 粒","24","0","1","1","粒","1","1","17.0","0","1","0","8","23","0","2","N","1","N","N","N","3","N","Y","Y","","","","","","","南非葡萄柚270克/粒","Y","N","","2009-07-28 00:00:00","2022-10-04 00:00:00","Fresh_quote","3.0","100g","","","1","2009-07-28 00:00:00","N","","","","","","","","","","","","10580","0"
"917871","66","711","837","4","OPS$FB20","比利時Maison肉桂脆餅-150g","Maison d'or speculoos - 150g","150g","13","0","6","1","包","1","12","38.52","1","0","0","1","89","1","1","Y","1","N","N","Y","0","Y","Y","Y","","365","182","","","","","N","Y","","2021-12-23 00:00:00","2022-10-04 00:00:00","ahki02","1.5","100g","","","","","N","","","","","","","","","","","","10500","0"
"917874","66","711","837","4","OPS$FB20","比利時Maison肉桂脆餅-300g","Maison d'or speculoos 300g","300g","13","0","6","1","包","1","6","77.47","1","0","0","1","149","1","1","N","1","N","N","Y","0","Y","Y","Y","","365","182","","","","","N","Y","","2021-12-23 00:00:00","2022-10-04 00:00:00","pri_policy","3.0","100g","","","","","N","","","","","","","","","","","","10500","0"
"638727","28","6478","568","16","OPS$NB25","Za純淨深層卸粧油- 清爽型","Za DEEP CLEANSING OIL N L","200ml","1","0","5","1","瓶","1","3","251.43","1","1","0","0","330","1","1","Y","1","N","N","N","0","Y","Y","Y","","1095","547","","","","","N","N","12/30供貨","2020-09-17 00:00:00","2022-10-04 00:00:00","ahki02","2.0","100ml","","","","2020-09-21 00:00:00","N","","","","","","","","","","","","6478","0"
"638733","28","6478","568","16","OPS$NB25","Za純淨深層卸粧油- 保濕型","Za SMOOTH CLEANSING OIL N","200ml","1","0","5","1","瓶","1","3","251.43","1","1","0","0","330","1","1","Y","1","N","N","N","0","Y","Y","Y","","1095","547","","","","","N","N","11/18供貨","2020-09-17 00:00:00","2022-10-04 00:00:00","ahki02","2.0","100ml","","","","2020-09-21 00:00:00","N","","","","","","","","","","","","6478","0"
"638739","28","6478","568","12","OPS$NB25","IE繪型持色兩用眉粉筆BR660-褐棕","IE NATURAL STAY EYEBROW BR660","0.7g","3","0","5","1","支","1","1","228.57","1","1","0","0","300","1","1","Y","1","N","N","N","0","Y","Y","Y","","1095","547","","","","","N","N","12/30供貨","2020-09-17 00:00:00","2022-10-04 00:00:00","ahki02","0.7","g","","","","","N","","","","","","","","","","","","6478","0"
"358203","12","7649","309","18","OPS$FB10","台灣富有甜柿(約210克+-5%)/粒","","6A 210克/粒","1","0","1","1","粒","1","1","35.0","0","1","0","8","39","0","2","N","1","N","N","N","3","N","Y","Y","","","","","","","台灣富有甜柿約210克/粒","Y","N","","2009-12-31 00:00:00","2022-10-04 00:00:00","Fresh_quote","1.0","粒","0","","1","2009-12-31 00:00:00","N","","","","","","","","","","","","7649","0"
"358233","12","7649","309","10","OPS$FB10","台灣白肉火龍果(約350克+-5%)/公斤","","350克 / 粒","1","1","1","1","Kg","1","1","75.0","0","1","0","8","95","0","2","N","1","N","N","N","4","N","Y","Y","","","","","","","白肉火龍果-公斤-350g","Y","N","","2009-12-31 00:00:00","2022-10-04 00:00:00","Fresh_quote","10.0","100g","0","","1","2009-12-31 00:00:00","N","","","","","","","","","","","","7649","0"
"358239","12","7649","302","1","OPS$FB10","台灣金鑽鳳梨 (約1200克 +- 5%)/支","","1200克 / 支","1","0","1","1","粒","1","1","60.0","0","1","0","8","79","0","2","N","1","N","N","N","3","N","Y","Y","","","","","","","金鑽鳳梨#1200g/粒","Y","N","","2009-12-31 00:00:00","2022-10-04 00:00:00","Fresh_quote","12.0","100g","0","","1","2009-12-31 00:00:00","N","","","","","","","","","","","","7649","0"
"993042","54","1433","493","13","OPS$NB22","Nac Nac嬰兒香皂/六入","Nac Nac baby soap / six in","","1","0","5","1","盒","1","6","118.0","1","1","0","0","126","1","1","N","1","N","N","N","0","Y","Y","Y","","","","","","","","N","N","","2013-09-16 00:00:00","2022-10-04 00:00:00","ahki05","1.0","盒","","","","2013-09-18 00:00:00","N","","","","","","","","","","","","1433","0"
"442842","66","712","661","3","OPS$FB20","CROWN甜麥仁 90g/包","Crown Jolly Pong","90g/包","10","0","1","1","包","1","18","30.5","1","1","0","1","39","1","1","N","1","N","N","N","0","Y","Y","Y","","270","135","","","","","N","Y","","2010-06-14 00:00:00","2022-10-04 00:00:00","pri_policy","0.9","100g","0","","","2010-06-14 00:00:00","N","1059","","","","","","","","1","","","5061","0"
"767163","16","10546","29","5","OPS$FB13","冷凍青花菜","","","1","0","5","1","包","2","10","75.0","0","1","0","1","119","0","1","Y","1","N","N","N","0","Y","Y","Y","","730","486","","","","","N","N","2023/2","2022-08-04 00:00:00","2022-10-04 00:00:00","ahki02","10.0","100g","","","3","2022-08-05 00:00:00","N","","","","","","","","","","","","10546","0"
"456636","70","7253","617","9","OPS$NB34","豪華桃莉公主裝(S/M/L)","","GTH-1186","25","0","1","1","套","1","1","330.0","1","1","1","0","399","1","1","N","1","N","N","N","0","Y","Y","Y","","","","","","","","N","N","","2010-07-13 00:00:00","2022-10-04 00:00:00","pri_policy","","","0","","","2010-07-13 00:00:00","N","5408","","","","","","","","","","","7253","0"
"488088","33","11528","120","10","OPS$NB03","59 可愛動物陶瓷馬克杯 斑馬 380ml","","MKB-002Z","25","0","5","1","個","1","6","96.0","1","1","0","0","119","1","1","N","1","N","N","N","0","Y","Y","Y","","9999","4999","","","","","N","N","10/30","2020-03-11 00:00:00","2022-10-04 00:00:00","ahki03","1.0","個","","","","2020-03-23 00:00:00","N","","","","","","","","","","","","11528","0"
"503487","12","9012","4","1","OPS$FB10","台灣椪柑 (約150克 +- 5%)/粒","","#23 150克/粒","1","0","1","1","粒","1","1","11.0","0","1","0","8","14","0","2","N","1","N","N","N","3","N","Y","Y","","","","","","","椪柑#23-粒","Y","N","","2010-09-24 00:00:00","2022-10-04 00:00:00","ahki01","1.5","100g","0","","1","2010-09-24 00:00:00","N","","","","","","","","","","","","9012","0"
"749388","63","11826","676","9","OPS$FB18","山本漢方 大麥若葉粉末","Young barley grass powder 100%","66g (3g * 22包)","3","0","1","1","盒","1","5","266.51","1","1","0","0","450","1","1","Y","1","N","N","N","0","Y","Y","Y","","1095","547","","","","","N","N","","2022-09-15 00:00:00","2022-10-04 00:00:00","ahki02","0.66","100g","","","","2022-10-04 00:00:00","N","","","","","","","","","","","","11826","0"
"752109","28","712","97","32","OPS$NB25","好來全亮白晶亮修護牙膏140g","","140g","25","0","1","1","支","1","72","86.0","1","1","0","1","115","1","1","Y","1","N","N","N","0","Y","Y","Y","","1095","547","","","","","N","Y","","2022-09-15 00:00:00","2022-10-04 00:00:00","ahki02","1.4","100g","","","","2022-10-04 00:00:00","N","","","","","","","","","","","","3262","0"
"752118","28","712","97","32","OPS$NB25","好來全亮白多效護理牙膏140g","","140g","25","0","1","1","支","1","48","86.0","1","1","0","1","115","1","1","Y","1","N","N","N","0","Y","Y","Y","","1095","547","","","","","N","Y","","2022-09-15 00:00:00","2022-10-04 00:00:00","ahki02","1.4","100g","","","","2022-10-04 00:00:00","N","","","","","","","","","","","","3262","0"
"752124","28","712","97","32","OPS$NB25","好來全亮白竹炭深潔牙膏140g","","140g","1","0","1","1","支","1","48","86.0","1","1","0","1","115","1","1","Y","1","N","N","N","0","Y","Y","Y","","1095","547","","","","","N","Y","","2022-09-15 00:00:00","2022-10-04 00:00:00","ahki02","1.4","100g","","","","2022-10-04 00:00:00","N","","","","","","","","","","","","3262","0"
"752133","28","712","97","30","OPS$NB25","好來超氟牙膏限量超值組","","250g*3支/組+贈品","25","0","1","1","組","1","12","243.0","1","1","0","1","327","1","1","Y","1","N","N","N","0","Y","Y","Y","","1095","547","","","","","N","Y","","2022-09-15 00:00:00","2022-10-04 00:00:00","ahki02","7.5","100g","","","","2022-10-04 00:00:00","N","","","","","","","","","","","","3262","0"
"752139","28","712","97","32","OPS$NB25","好來全亮白牙齦護理牙膏2+1超值組","","140gx2+80g","25","0","1","1","組","1","18","172.0","1","1","0","1","205","1","1","Y","1","N","N","N","0","Y","Y","Y","","910","455","","","","","N","Y","","2022-09-15 00:00:00","2022-10-04 00:00:00","ahki02","3.6","100g","","","","2022-10-04 00:00:00","N","","","","","","","","","","","","3262","0"
"752256","28","712","97","32","OPS$NB25","好來全亮白青檸薄荷牙膏2+1超值組","","140gx2+80g","25","0","1","1","組","1","18","156.0","1","1","0","1","205","1","1","Y","1","N","N","N","0","Y","Y","Y","","910","455","","","","","N","Y","","2022-09-15 00:00:00","2022-10-04 00:00:00","ahki02","3.6","100g","","","","2022-10-04 00:00:00","N","","","","","","","","","","","","3262","0"
"894990","15","4193","421","5","OPS$FB04","義美無加糖極濃豆奶2L/瓶","I-MEI SOYBEAN MILK NO-SUGAR ADDED","2L/瓶","1","0","1","1","瓶","1","6","93.34","1","1","0","8","125","1","0","Y","1","N","N","N","0","Y","Y","Y","","13","8","","","","","N","N","","2022-09-30 00:00:00","2022-10-04 00:00:00","ahki02","20.0","100ml","","","2","2022-10-04 00:00:00","N","","","","","","","","","","","","4193","0"
"899586","43","752","469","3","OPS$NB18","聲寶10人份304全不鏽鋼電鍋KH-WG10T","KH-WG10T","KH-WG10T","1","0","1","1","台","1","4","2647.0","1","1","0","1","3688","1","0","Y","1","N","N","N","0","Y","Y","Y","","9999","4999","","","","","N","Y","","2022-09-30 00:00:00","2022-10-04 00:00:00","ahki04","1.0","台","","","","2022-10-05 00:00:00","N","","","","","","","","","","","","8964","0"
"807552","35","2951","737","4","OPS$NB13","泡泡通用鏡片","","","1","0","1","1","片","1","6","240.0","1","1","0","1","298","1","1","Y","1","N","N","N","0","Y","Y","Y","","","","","","","","N","N","","2022-09-23 00:00:00","2022-10-04 00:00:00","ahki03","1.0","片","","","","2022-10-04 00:00:00","N","","","","","","","","","","","","2951","0"
"808437","35","7848","737","16","OPS$NB13","重機頭套","","","25","0","1","1","個","1","3","133.0","1","1","0","0","198","1","1","Y","1","N","N","N","0","Y","Y","Y","","","","","","","","N","N","","2022-09-23 00:00:00","2022-10-04 00:00:00","ahki03","1.0","個","","","","2022-10-04 00:00:00","N","","","","","","","","","","","","7848","0"
"808590","35","7848","737","16","OPS$NB13","多用途保暖圍脖","","","25","0","1","1","個","1","3","98.0","1","1","0","0","125","1","1","Y","1","N","N","N","0","Y","Y","Y","","","","","","","","N","N","","2022-09-23 00:00:00","2022-10-04 00:00:00","ahki03","1.0","個","","","","2022-10-04 00:00:00","N","","","","","","","","","","","","7848","0"
"699168","69","712","656","2","OPS$NB33","清淨海巧蘇打 小蘇打","Smart Soda","350g","1","0","1","1","盒","1","12","54.97","1","1","0","1","119","1","1","Y","1","N","N","N","0","Y","Y","Y","","1095","547","","","","","N","Y","","2021-02-19 00:00:00","2022-10-04 00:00:00","ahki02","3.5","100g","","25","","2021-03-16 00:00:00","N","","","","","","","","","","","","11451","0"
"906932","51","11574","586","7","OPS$NB06","男刷毛印花T恤 黑#M","","","25","0","5","1","件","3","1","131.0","1","1","0","0","299","1","0","Y","1","N","N","N","0","Y","Y","Y","","","","","","","","N","N","","2022-10-04 00:00:00","2022-10-04 00:00:00","nrnr","1.0","件","","","","","N","","","","","","","","","","","","11574","0"
"906987","51","11574","586","7","OPS$NB06","男刷毛印花T恤 黑#L","","","25","0","5","1","件","3","1","131.0","1","1","0","0","299","1","0","Y","1","N","N","N","0","N","Y","Y","","","","","","","","N","N","","2022-10-04 00:00:00","2022-10-04 00:00:00","nrnr","1.0","件","","","","","N","","","","","","","","","","","","11574","0"
"906990","51","11574","586","7","OPS$NB06","男刷毛印花T恤 黑#XL","","","25","0","5","1","件","3","1","131.0","1","1","0","0","299","1","0","Y","1","N","N","N","0","N","Y","Y","","","","","","","","N","N","","2022-10-04 00:00:00","2022-10-04 00:00:00","nrnr","1.0","件","","","","","N","","","","","","","","","","","","11574","0"
"907075","51","11574","586","7","OPS$NB06","男刷毛印花T恤 黑#2L","","","25","0","5","1","件","3","1","131.0","1","1","0","0","299","1","0","Y","1","N","N","N","0","N","Y","Y","","","","","","","","N","N","","2022-10-04 00:00:00","2022-10-04 00:00:00","nrnr","1.0","件","","","","","N","","","","","","","","","","","","11574","0"
"907242","51","11574","586","7","OPS$NB06","男刷毛印花T恤 深藍#M","","","25","0","5","1","件","3","1","131.0","1","1","0","0","299","1","0","Y","1","N","N","N","0","Y","Y","Y","","","","","","","","N","N","","2022-10-04 00:00:00","2022-10-04 00:00:00","nrnr","1.0","件","","","","","N","","","","","","","","","","","","11574","0"
"907245","51","11574","586","7","OPS$NB06","男刷毛印花T恤 深藍#L","","","25","0","5","1","件","3","1","131.0","1","1","0","0","299","1","0","Y","1","N","N","N","0","N","Y","Y","","","","","","","","N","N","","2022-10-04 00:00:00","2022-10-04 00:00:00","nrnr","1.0","件","","","","","N","","","","","","","","","","","","11574","0"
