STR_NO,STR_NA,TDATE,JTYPE,STIME,TTIME,GOO_NO,PRDTNAME,PRDTSPEC,BARCODE,PRDTDEPT,PRDTDEPTNAME,VIQTY,VIAMT,VIAJQTY,VIAJAMT,VRQTY,VRAMT,VRAJQTY,VRAJAMT,WIQTY,WIAMT,WIAJQTY,WIAJAMT,WRQTY,WRAMT,WRAJQTY,WRAJAMT,TNFIQTY,TNFIAMT,TNFOQTY,TNFOAMT,SKIQTY,SKIAMT,SKOQTY,SKOAMT,SQTY,SAMT,RQTY,RAMT,SOQTY,SOAMT,SIQTY,SIAMT,FUQTY,FUAMT,DEQTY,DEAMT
18,鮮食集,25-SEP-22,2,0000,0000,25493,摩卡現在最好曼特寧三合一咖啡,16gx25包/袋,4710179376030,26,沖調課,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,91.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,頭份店,25-SEP-22,2,0000,0000,521721,蕾妮亞極吸好眠 夜用30cm,8片x3,4710363972338,27,家用紙製品課,0,0,0,0,0,0,0,0,16,1387.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,84.76,0,0,1,84.76,0,0,0,0,0,0
33,八德店,25-SEP-22,2,0000,0000,967392,大醇豆無加糖豆漿 1857ml /瓶,1857ml,4710063336959,15,冷藏課,9,480.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,112.38,0,0,2,112.38,0,0,0,0,0,0
16,南湖店,25-SEP-22,2,0000,0000,954844,光泉台灣芋頭牛乳375ml/瓶,375ml,4710105038674,15,冷藏課,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,62.86,0,0,2,62.86,0,0,0,0,0,0
3,忠明店,25-SEP-22,2,0000,0000,781272,奇美TB-M060視訊盒,TB-M060,4713170845383,41,電視及音響,0,0,0,0,0,0,0,0,1,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,中和店,25-SEP-22,2,0000,0000,701370,蕾妮亞抑菌薄型日用加長25cm14片x2,25cm14片x2,4710363831963,27,家用紙製品課,0,0,0,0,0,0,0,0,6,573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,103.81,0,0,1,103.81,0,0,0,0,0,0
1,平鎮店,25-SEP-22,2,0000,0000,160930,泰山八寶粥禮盒 375g*12罐/盒,375g*12罐/盒,4710095987426,21,飲料課,0,0,0,0,0,0,0,0,10,2857.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,266.67,0,0,1,266.67,0,0,0,0,0,0
14,斗南店,25-SEP-22,2,0000,0000,260481,台灣青江菜250g+-5%/袋,250g+-5%/袋,4717060203093,11,蔬菜課,44,1188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,1131,0,0,39,1131,0,0,0,0,0,0
30,碧潭店,25-SEP-22,2,0000,0000,445197,綜合肉桂捲(起士),230g +-9%個,,18,烘焙課,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12,-308.52,0,0,0,0,2,131.42,0,0,2,131.42,0,0,0,0,0,0
33,八德店,25-SEP-22,2,0000,0000,860127,魔術靈廚房多用途清潔劑噴槍瓶,500ml,4710363631983,69,家庭清潔洗劑課,0,0,0,0,0,0,0,0,12,764.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,湳雅店,25-SEP-22,2,0000,0000,639743,統一AB優酪乳-原味  902ml/瓶,Original,4710088436009,15,冷藏課,16,944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1028.55,0,0,15,1028.55,0,0,0,0,0,0
14,斗南店,25-SEP-22,2,0000,0000,659829,潔霜-S浴廁清潔劑-清新薄荷,1050g,4710731030806,69,家庭清潔洗劑課,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,112.38,0,0,2,112.38,0,0,0,0,0,0
2,湳雅店,25-SEP-22,2,0000,0000,446256,妙潔耐熱PE袋- 1斤-70入,24*31cm,4710466103233,69,家庭清潔洗劑課,0,0,0,0,0,0,0,0,120,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,111.42,0,0,3,111.42,0,0,0,0,0,0
30,碧潭店,25-SEP-22,2,0000,0000,401310,統一陽光黃金豆豆漿  1858ml/瓶,,4710088432506,15,冷藏課,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,552.4,0,0,10,552.4,0,0,0,0,0,0
2,湳雅店,25-SEP-22,2,0000,0000,224580,蒲公英環保抽取衛生紙,100抽x12包/串,4712425013126,27,家用紙製品課,30,3450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,833.35,0,0,7,833.35,0,0,0,0,0,0
39,頭份店,25-SEP-22,2,0000,0000,245172,寶礦力水得900ml/瓶,900ml/瓶,4716426811033,21,飲料課,0,0,0,0,0,0,0,0,24,576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,80,0,0,3,80,0,0,0,0,0,0
16,南湖店,25-SEP-22,2,0000,0000,745217,綠天使小白菜(產銷履歷)250g/包,250g/包,4717060912025,11,蔬菜課,10,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,301,0,0,9,301,0,0,0,0,0,0
18,鮮食集,25-SEP-22,2,0000,0000,295047,綜合水果餐盒#400g/盒,400g/盒,4712487611919,12,水果課,12,960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1017.12,0,0,12,1017.12,0,0,0,0,0,0
37,鳳山店,25-SEP-22,2,0000,0000,885762,牛頭牌干貝汕頭鍋,960g/袋,4711258883012,25,食用油&罐頭醬料課,0,0,0,0,0,0,0,0,60,10992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,鮮食集,25-SEP-22,2,0000,0000,322125,一百份芒果味QQ軟糖 200g/袋,200g/袋,4934567921422,66,進口食品課,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,76.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,斗南店,25-SEP-22,2,0000,0000,624258,翠果子-天天Bites綜合堅果,,4712967088088,23,糖果餅乾課,0,0,0,0,0,0,0,0,8,2670.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,中和店,25-SEP-22,2,0000,0000,239173,一匙靈亮彩洗衣粉 補充包,,4710363781251,69,家庭清潔洗劑課,0,0,0,0,0,0,0,0,6,541.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,423.8,0,0,5,423.8,0,0,0,0,0,0
34,中崙店,25-SEP-22,2,0000,0000,947310,伯朗曼特寧咖啡3合1  16g*30包/袋,16g*30包/袋,4710085122523,26,沖調課,0,0,0,0,0,0,0,0,12,1143.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,102.86,0,0,1,102.86,0,0,0,0,0,0
96,雙十店,25-SEP-22,2,0000,0000,278163,冷凍天婦羅蝦,200克/盒,8936151110188,16,冷凍課,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,141.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,台南店,25-SEP-22,2,0000,0000,362648,鴿蛋/公斤,,,13,水產課,1,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.02,292.39,0,0,1.02,292.39,0,0,0,0,0,0
33,八德店,25-SEP-22,2,0000,0000,167028,台灣玉米筍100g+-5%/盒,100g+-5%/盒,4717060301355,11,蔬菜課,10,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,352,0,0,11,352,0,0,0,0,0,0
3,忠明店,25-SEP-22,2,0000,0000,222976,光泉紫米燕麥糙米漿-PE1857,PE1857ml,4710105010281,15,冷藏課,12,622.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,434.32,0,0,8,434.32,0,0,0,0,0,0
7,台南店,25-SEP-22,2,0000,0000,576864,台灣白肉火龍果(約350克+-5%)/公斤,350克 / 粒,,12,水果課,145,7200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.53,71,0,0,2.53,71,0,0,0,0,-4.572,-169.86
30,碧潭店,25-SEP-22,2,0000,0000,560253,統一純喫茶-綠茶  650ml/盒,650ml/盒,4710088639790,15,冷藏課,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,62.85,0,0,3,62.85,0,0,0,0,0,0
18,鮮食集,25-SEP-22,2,0000,0000,242940,黑師傅捲心酥-巧克力口味,400g,4710235000015,23,糖果餅乾課,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,178,0,0,0,0,0,0,1,188.57,0,0,1,188.57,0,0,0,0,0,0
18,鮮食集,25-SEP-22,2,0000,0000,531153,POPCORNERS爆米花脆片鹹甜口味,85g,4710543015275,23,糖果餅乾課,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,43.1,0,0,0,0,0,0,1,45.71,0,0,1,45.71,0,0,0,0,0,0
18,鮮食集,25-SEP-22,2,0000,0000,881631,可口奶滋原味量販包 275G,275G,4710247023118,23,糖果餅乾課,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,62.86,0,0,0,0,0,0,1,62.86,0,0,1,62.86,0,0,0,0,0,0
39,頭份店,25-SEP-22,2,0000,0000,953392,統一瑞穗全脂鮮乳 1858ml/瓶,1858ml/瓶,4710088434593,15,冷藏課,18,2772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,14316,0,0,86,14316,0,0,0,0,0,0
1,平鎮店,25-SEP-22,2,0000,0000,530013,毛寶衣物柔軟精-防霉日光浴,3200ml/桶,4710038852545,69,家庭清潔洗劑課,0,0,0,0,0,0,0,0,4,373.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,94.29,0,0,1,94.29,0,0,0,0,0,0
12,忠孝店,25-SEP-22,2,0000,0000,699803,鮪魚肉-公斤,kg,,13,水產課,2.8,1400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77,520,0,0,0.77,520,0,0,0,0,0,0
10,土城店,25-SEP-22,2,0000,0000,893166,萬家香特級香菇素蠔油 700g/瓶,700g/瓶,4711001260015,25,食用油&罐頭醬料課,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-44.14,0,0,0,0,5,280.95,0,0,5,280.95,0,0,0,0,0,0
96,雙十店,25-SEP-22,2,0000,0000,521158,義美傳統料理豆腐  300g/盒,300g/盒,4710126095540,15,冷藏課,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,48.81,0,0,0,0,0,0,10,200,0,0,10,200,0,0,0,0,0,0
39,頭份店,25-SEP-22,2,0000,0000,527696,南非香吉士(約140克+-5%)/粒,#105 140克/粒,,12,水果課,1530,12240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,忠孝店,25-SEP-22,2,0000,0000,705093,義美純麥取向蘇打餅乾341g/袋,341g/袋,4710126004795,23,糖果餅乾課,0,0,0,0,0,0,0,0,8,423.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,127.62,0,0,2,127.62,0,0,0,0,0,0
3,忠明店,25-SEP-22,2,0000,0000,934515,桌椅自黏防護墊方形 2.7cm 18片裝,2.7x2.7cm,6940608436334,34,家庭修繕,0,0,0,0,0,0,0,0,36,345.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,忠孝店,25-SEP-22,2,0000,0000,752274,溫泡 碳酸入浴錠 (綜合橘柚),45g*20錠,4901080555816,28,美容用品課,0,0,0,0,0,0,0,0,12,2706.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,忠孝店,25-SEP-22,2,0000,0000,787944,四面扣長方形耐熱玻璃保鮮盒630ml,17x12.4x5.9cm,6943774231833,33,廚房與餐具用品課,0,0,0,0,0,0,0,0,24,1123.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,土城店,25-SEP-22,2,0000,0000,885759,康寶濃醇番茄火鍋湯底,750g,4710254022210,25,食用油&罐頭醬料課,0,0,0,0,0,0,0,0,60,13512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,中壢店,25-SEP-22,2,0000,0000,103425,光泉無加糖鮮豆漿PE2720ml/瓶,PE2720ml/瓶,4710105019512,15,冷藏課,13,885.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1128.6,0,0,15,1128.6,0,0,0,0,0,0
30,碧潭店,25-SEP-22,2,0000,0000,169653,光泉牛乳-巧克力 1857ml/瓶,1857ml/瓶,4710105015156,15,冷藏課,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,241.9,0,0,2,241.9,0,0,0,0,0,0
18,鮮食集,25-SEP-22,2,0000,0000,861835,味全萬丹酪農戶限定鮮乳 1857ml/瓶,1857ml/瓶,4710063337895,15,冷藏課,2,341.86,0,0,-3,-512.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,543,0,0,3,543,0,0,0,0,0,0
10,土城店,25-SEP-22,2,0000,0000,281658,台灣老薑300g+-5%/盒,300g+-5%/盒,,11,蔬菜課,20,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,980,0,0,20,980,0,0,0,0,0,0
16,南湖店,25-SEP-22,2,0000,0000,612414,德昌紅標五香豆乾 240g/包 4片x8包,240g/包 (4片x8包/組),4710189960410,23,糖果餅乾課,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-66.67,0,0,0,0,21,1699.95,0,0,21,1699.95,0,0,0,0,0,0
18,鮮食集,25-SEP-22,2,0000,0000,783816,富士蘋果丹麥(奶油),130g +-9%個,,18,烘焙課,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,68.1,0,0,0,0,0,0,4,147.62,0,0,4,147.62,0,0,0,0,0,0
18,鮮食集,25-SEP-22,2,0000,0000,939222,虎皮蛋糕,425g+-9%/盒,,18,烘焙課,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,45.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,台東店,25-SEP-22,2,0000,0000,666873,碧菲絲特洗卸兩用淨透洗面乳,120g,4902806102239,28,美容用品課,0,0,0,0,0,0,0,0,9,792.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,南湖店,25-SEP-22,2,0000,0000,170340,維力 媽媽麵 蛤蜊海鮮風味80g*5入,,4710199110607,20,米,麵,南北貨課,0,0,0,0,0,0,0,0,120,6628.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,480,0,0,8,480,0,0,0,0,0,0
14,斗南店,25-SEP-22,2,0000,0000,949137,統一純喫茶-無糖綠茶 650ml/盒,650ml,4710088641212,15,冷藏課,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,41.9,0,0,2,41.9,0,0,0,0,0,0
2,湳雅店,25-SEP-22,2,0000,0000,304302,伯朗精品咖啡-巴西喜拉朵240ml*6,240ML*6,4710085235766,21,飲料課,0,0,0,0,0,0,0,0,8,776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,500,0,0,5,500,0,0,0,0,0,0
34,中崙店,25-SEP-22,2,0000,0000,233420,台灣嫩薑300g+-10%/盒,300g+-10%/盒,4717060103379,11,蔬菜課,6,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,637,0,0,13,637,0,0,0,0,0,0
34,中崙店,25-SEP-22,2,0000,0000,262658,台灣油麥菜250g+-5%/袋,250g+-5%/袋,4717060203468,11,蔬菜課,57,2394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,3240,0,0,72,3240,0,0,0,0,0,0
33,八德店,25-SEP-22,2,0000,0000,227579,台灣乾薑/公斤,kg,,11,蔬菜課,10,1400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.362,2265,0,0,15.362,2265,0,0,0,0,0,0
18,鮮食集,25-SEP-22,2,0000,0000,206668,台糖貳號砂白 1kg/包,1kg/包,4710311010211,25,食用油&罐頭醬料課,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,景平店,25-SEP-22,2,0000,0000,422246,台灣A菜250g+-5%/袋,250g+-5%/袋,4717048830037,11,蔬菜課,15,660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,392,0,0,8,392,0,0,0,0,0,0
10,土城店,25-SEP-22,2,0000,0000,103425,光泉無加糖鮮豆漿PE2720ml/瓶,PE2720ml/瓶,4710105019512,15,冷藏課,8,544.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,827.64,0,0,11,827.64,0,0,0,0,0,0
30,碧潭店,25-SEP-22,2,0000,0000,685842,SAJO 午餐肉 340G,340G,8801039919873,66,進口食品課,0,0,0,0,0,0,0,0,24,2206.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,台南店,25-SEP-22,2,0000,0000,147867,桂格顆粒燕麥飲290ml,290ml/罐,4710043026078,15,冷藏課,8,190.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,214.29,0,0,9,214.29,0,0,0,0,0,0
13,中壢店,25-SEP-22,2,0000,0000,411732,聲寶10吋DC遙控桌立兩用循環扇,SK-TK10SDR,4718060344601,43,小家電,0,0,0,0,0,0,0,0,1,2355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,中和店,25-SEP-22,2,0000,0000,644916,美國西洋芹菜 600g+-5%/束,600g+-5%/束,740695653258,11,蔬菜課,34,2448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1501,0,0,19,1501,0,0,0,0,0,0
2,湳雅店,25-SEP-22,2,0000,0000,24401,青江菜 (裸賣)250g+-10%/束,250g+-10%/束,4713327083521,11,蔬菜課,30,780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,837,0,0,30,837,0,0,0,0,-2,-52.26
34,中崙店,25-SEP-22,2,0000,0000,600519,福樂鈣多多低脂牛乳 1892ml/瓶,1892ml/瓶,4710043004762,15,冷藏課,3,397.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,656.21,0,0,5,656.21,0,0,0,0,0,0
10,土城店,25-SEP-22,2,0000,0000,253682,桂冠貢丸430g/包,430g/包,4710011412131,16,冷凍課,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-74.12,0,0,0,0,39,3301.84,0,0,39,3301.84,0,0,0,0,0,0
2,湳雅店,25-SEP-22,2,0000,0000,846627,味好美花椒粉26g,26g,4718262305219,25,食用油&罐頭醬料課,0,0,0,0,0,0,0,0,24,1126.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,中和店,25-SEP-22,2,0000,0000,342683,妙管家有酵洗衣精補充包-抗菌2000g,2000g/包,4710303340326,69,家庭清潔洗劑課,0,0,0,0,0,0,0,0,84,3919.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,280,0,0,6,280,0,0,0,0,0,0
36,嘉義店,25-SEP-22,2,0000,0000,626091,台灣櫛瓜(履歷)400g+-5%/盒,400g+-5%/盒,4717060900589,11,蔬菜課,5,460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,485,0,0,5,485,0,0,0,0,0,0
33,八德店,25-SEP-22,2,0000,0000,241945,海帶根/公斤,,,13,水產課,3,345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,嘉義店,25-SEP-22,2,0000,0000,362098,義大利LAVAZZA羅薩極品咖啡粉,250g/包,80007128,66,進口食品課,0,0,0,0,0,0,0,0,20,2442.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,鳳山店,25-SEP-22,2,0000,0000,390795,福樂自然零優酪乳 920ml/瓶,920ml/瓶,4710339003202,15,冷藏課,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,58.1,0,0,1,58.1,0,0,0,0,0,0
6,員林店,25-SEP-22,2,0000,0000,218127,台灣蒜頭-600g+-5%/袋,600g/袋,4717060106141,11,蔬菜課,30,4050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1740,0,0,12,1740,0,0,0,0,0,0
37,鳳山店,25-SEP-22,2,0000,0000,872889,露得清水活保濕凝露+環保補充包,50g+50g,4710032522260,28,美容用品課,0,0,0,0,0,0,0,0,12,5842.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,景平店,25-SEP-22,2,0000,0000,160095,有機杏鮑菇 300g+-5%/盒,300g+-5%/盒,4710958051714,11,蔬菜課,2,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,土城店,25-SEP-22,2,0000,0000,178763,韓國辣炒年糕420克,420 g,4711436849014,15,冷藏課,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,105.71,0,0,1,105.71,0,0,0,0,0,0
16,南湖店,25-SEP-22,2,0000,0000,362846,紫丁香2格圓形玻璃保鮮盒900ml,165x165x75mm 900ml,6941691230885,33,廚房與餐具用品課,0,0,0,0,0,0,0,0,8,806.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,斗南店,25-SEP-22,2,0000,0000,823389,妙管家強效浴廁清潔劑-清新杏香,一加侖,4710303235714,69,家庭清潔洗劑課,0,0,0,0,0,0,0,0,4,532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,138.1,0,0,1,138.1,0,0,0,0,0,0
37,鳳山店,25-SEP-22,2,0000,0000,241553,有機高麗菜 800-1000g/粒,800g~1000g/粒,4713327093469,11,蔬菜課,8,720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,594,0,0,6,594,0,0,0,0,0,0
7,台南店,25-SEP-22,2,0000,0000,223102,阿華田營養巧克力麥芽飲品, 1.15KG/罐,8850086192128,26,沖調課,0,0,0,0,0,0,0,0,48,13258.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,882.87,0,0,3,882.87,0,0,0,0,0,0
16,南湖店,25-SEP-22,2,0000,0000,199842,蒲燒秋刀魚便當,,,13,水產課,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,-186,0,0,0,0,3,311.43,0,0,3,311.43,0,0,0,0,0,0
12,忠孝店,25-SEP-22,2,0000,0000,766071,光泉冷泡茶-蜜香烏龍400ml/瓶,400ml,4710105037189,15,冷藏課,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,76.2,0,0,4,76.2,0,0,0,0,0,0
1,平鎮店,25-SEP-22,2,0000,0000,661771,3M超濃縮雨刷精,500ML,,4710367811510,35,汽車百貨,0,0,0,0,0,0,0,0,12,1632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,141.9,0,0,1,141.9,0,0,0,0,0,0
3,忠明店,25-SEP-22,2,0000,0000,645306,雪芙蘭經典滋潤護唇膏- 綿羊油,5g,4710221330706,28,美容用品課,0,0,0,0,0,0,0,0,12,648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,56.19,0,0,1,56.19,0,0,0,0,0,0
34,中崙店,25-SEP-22,2,0000,0000,326964,魔術靈廚房清潔劑-萊姆香 3.8L/瓶,,4710363502900,69,家庭清潔洗劑課,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,160,0,0,1,160,0,0,0,0,0,0
13,中壢店,25-SEP-22,2,0000,0000,630798,義美美味原味蘇打餅乾,192g,4710126001695,23,糖果餅乾課,0,0,0,0,0,0,0,0,10,420.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,137.13,0,0,3,137.13,0,0,0,0,0,0
37,鳳山店,25-SEP-22,2,0000,0000,693801,阿華田巧克力麥芽雪球濃心棉花糖,117g,4718262210674,23,糖果餅乾課,0,0,0,0,0,0,0,0,12,709.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,56.19,0,0,1,56.19,0,0,0,0,0,0
10,土城店,25-SEP-22,2,0000,0000,252837,可樂果原味188G,188G,4710022023999,23,糖果餅乾課,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-44.37,0,0,0,0,17,841.85,0,0,17,841.85,0,0,0,0,0,0
14,斗南店,25-SEP-22,2,0000,0000,720177,樂活3D透氣坐墊,48X46CM,4716291605300,32,家用紡品,0,0,0,0,-5,-825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,八德店,25-SEP-22,2,0000,0000,333806,雙響菇150g+-5%/包,150g+-5%/包,4710958057655,11,蔬菜課,48,1248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,672,0,0,21,672,0,0,0,0,0,0
7,台南店,25-SEP-22,2,0000,0000,220089,旺仔小饅頭原味,,4710144208649,23,糖果餅乾課,0,0,0,0,0,0,0,0,25,1902.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,457.14,0,0,6,457.14,0,0,0,0,0,0
30,碧潭店,25-SEP-22,2,0000,0000,949137,統一純喫茶-無糖綠茶 650ml/盒,650ml,4710088641212,15,冷藏課,10,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,209.5,0,0,10,209.5,0,0,0,0,0,0
3,忠明店,25-SEP-22,2,0000,0000,339834,味全林鳳營低脂鮮乳 1857ml/瓶,1857ml/瓶,4710063312212,15,冷藏課,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,354,0,0,2,354,0,0,0,0,0,0
13,中壢店,25-SEP-22,2,0000,0000,184509,維力迷你麵輕辣風味 25g*4/組,25g*4入/組,4710199112939,23,糖果餅乾課,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,60.96,0,0,2,60.96,0,0,0,0,0,0
