"791361","4580181853085","2022-10-12 00:00:00"
"174954","8005286019427","2022-10-12 00:00:00"
"111039","4711121125140","2022-10-12 00:00:00"
"124397","4711121113697","2022-10-12 00:00:00"
"761532","097855100641","2022-10-12 00:00:00"
"762948","097855100658","2022-10-12 00:00:00"
"133938","4976363129640","2022-10-12 00:00:00"
"136125","4976363129657","2022-10-12 00:00:00"
"136235","4976363129664","2022-10-12 00:00:00"
"137100","4712448100018","2022-10-12 00:00:00"
"137175","4712448100049","2022-10-12 00:00:00"
"137190","4712448100445","2022-10-12 00:00:00"
"138435","4714005340493","2022-10-12 00:00:00"
"138545","4714005340622","2022-10-12 00:00:00"
"139428","4904250201902","2022-10-12 00:00:00"
"140404","4904250203906","2022-10-12 00:00:00"
"140470","4904250201919","2022-10-12 00:00:00"
"143869","4710018355202","2022-10-12 00:00:00"
"145788","4710018355349","2022-10-12 00:00:00"
"147003","4710018355219","2022-10-12 00:00:00"
"151260","4901777266728","2022-10-12 00:00:00"
"154851","4901777344273","2022-10-12 00:00:00"
"154875","4901777382480","2022-10-12 00:00:00"
"154878","4901777384484","2022-10-12 00:00:00"
"154884","4901777354852","2022-10-12 00:00:00"
"154890","4710209996801","2022-10-12 00:00:00"
"155595","4718018245172","2022-10-12 00:00:00"
"155676","4712477163701","2022-10-12 00:00:00"
"155683","4712477163763","2022-10-12 00:00:00"
"156398","5000267190747","2022-10-12 00:00:00"
"157183","4901777181953","2022-10-12 00:00:00"
"159057","4710085242009","2022-10-12 00:00:00"
"159063","4710085239702","2022-10-12 00:00:00"
"159093","4710085242948","2022-10-12 00:00:00"
"161265","4710085240005","2022-10-12 00:00:00"
"161359","8801030951971","2022-10-12 00:00:00"
"161703","4713106807485","2022-10-12 00:00:00"
"161751","4713106807461","2022-10-12 00:00:00"
"161913","4713106807362","2022-10-12 00:00:00"
"162107","4713106807379","2022-10-12 00:00:00"
"162186","4955066304080","2022-10-12 00:00:00"
"163241","4712477163770","2022-10-12 00:00:00"
"163251","5410769800479","2022-10-12 00:00:00"
"164457","4718000301909","2022-10-12 00:00:00"
"165393","4713072563491","2022-10-12 00:00:00"
"165405","9421030101306","2022-10-12 00:00:00"
"166065","4719433013209","2022-10-12 00:00:00"
"166350","5099873212547","2022-10-12 00:00:00"
"166365","4711100925013","2022-10-12 00:00:00"
"166371","079191260111","2022-10-12 00:00:00"
"166383","4719433014923","2022-10-12 00:00:00"
"167250","4712858224700","2022-10-12 00:00:00"
"168509","4713428003305","2022-10-12 00:00:00"
"170495","4719867295714","2022-10-12 00:00:00"
"170521","3245999779811","2022-10-12 00:00:00"
"170560","3245999785416","2022-10-12 00:00:00"
"170863","3245999773512","2022-10-12 00:00:00"
"171340","4901030105962","2022-10-12 00:00:00"
"171369","4712216390061","2022-10-12 00:00:00"
"172656","4711667713146","2022-10-12 00:00:00"
"172665","4712216390054","2022-10-12 00:00:00"
"172737","4718060386946","2022-10-12 00:00:00"
"172938","3245999576519","2022-10-12 00:00:00"
"172944","5013967013957","2022-10-12 00:00:00"
"172947","4901777327917","2022-10-12 00:00:00"
"172977","4901777386341","2022-10-12 00:00:00"
"173001","4901777304499","2022-10-12 00:00:00"
"174592","4901777387829","2022-10-12 00:00:00"
"175219","4901777368644","2022-10-12 00:00:00"
"176391","4711061638878","2022-10-12 00:00:00"
"177279","4713106807331","2022-10-12 00:00:00"
"178343","4713106807324","2022-10-12 00:00:00"
"180011","4713304288352","2022-10-12 00:00:00"
"181478","4710736320490","2022-10-12 00:00:00"
"183872","8801048181292","2022-10-12 00:00:00"
"183950","4711174017843","2022-10-12 00:00:00"
"183964","4710011402835","2022-10-12 00:00:00"
"183976","4901777388956","2022-10-12 00:00:00"
"184547","4901777386723","2022-10-12 00:00:00"
"184584","4901777371873","2022-10-12 00:00:00"
"184623","4901335175141","2022-10-12 00:00:00"
"184632","4901335175301","2022-10-12 00:00:00"
"184857","4901940039067","2022-10-12 00:00:00"
"184863","4712961510905","2022-10-12 00:00:00"
"184872","4711228575695","2022-10-12 00:00:00"
"184875","4711228575701","2022-10-12 00:00:00"
"184878","4711228575718","2022-10-12 00:00:00"
"184881","4711228575725","2022-10-12 00:00:00"
"184884","4711228575732","2022-10-12 00:00:00"
"184887","4711228575749","2022-10-12 00:00:00"
"184956","3583788166504","2022-10-12 00:00:00"
