"203280","4901880861612","2022-10-13 00:00:00"
"204215","196548263462","2022-10-13 00:00:00"
"206022","8809537000178","2022-10-13 00:00:00"
"206055","8809537000185","2022-10-13 00:00:00"
"206272","8801454210517","2022-10-13 00:00:00"
"206502","8801454210616","2022-10-13 00:00:00"
"209259","8809607820002","2022-10-13 00:00:00"
"209440","8809607820033","2022-10-13 00:00:00"
"210876","8809271419656","2022-10-13 00:00:00"
"212524","8809190908835","2022-10-13 00:00:00"
"212654","8809190908828","2022-10-13 00:00:00"
"212773","8809425102021","2022-10-13 00:00:00"
"212797","8809389599677","2022-10-13 00:00:00"
"212888","8809008811326","2022-10-13 00:00:00"
"212914","8809008811319","2022-10-13 00:00:00"
"214331","4712589060707","2022-10-13 00:00:00"
"214708","4711942012698","2022-10-13 00:00:00"
"215512","196119417881","2022-10-13 00:00:00"
"217068","4710761897851","2022-10-13 00:00:00"
"219015","4904710432938","2022-10-13 00:00:00"
"219801","4904710432921","2022-10-13 00:00:00"
"219830","4711081740421","2022-10-13 00:00:00"
"220064","8806091668202","2022-10-13 00:00:00"
"222090","4713699040450","2022-10-13 00:00:00"
"222105","4713699040467","2022-10-13 00:00:00"
"222112","8806091781604","2022-10-13 00:00:00"
"621951","3700619341651","2022-10-13 00:00:00"
"514833","4710174116709","2022-10-13 00:00:00"
"335514","4719742177517","2022-10-13 00:00:00"
"335520","4719742177524","2022-10-13 00:00:00"
"914280","4719742174257","2022-10-13 00:00:00"
"105576","4719742175940","2022-10-13 00:00:00"
"955473","4719742174004","2022-10-13 00:00:00"
"955473","4719742175483","2022-10-13 00:00:00"
"633390","9786263130685","2022-10-13 00:00:00"
"648027","4719742177906","2022-10-13 00:00:00"
"648027","4719742177913","2022-10-13 00:00:00"
"848217","4719742174608","2022-10-13 00:00:00"
"633390","9786263130708","2022-10-13 00:00:00"
"633390","9786263130692","2022-10-13 00:00:00"
"202908","852320000853","2022-10-13 00:00:00"
"202950","4901880201487","2022-10-13 00:00:00"
