"728493","28","712","97","20","OPS$NB25","日本NONIO終結口氣漱口水晶燦亮白","NONIO Rinse Whitening","600ml","3","0","1","1","瓶","1","12","147.0","1","1","0","1","210","1","1","Y","1","N","N","N","0","Y","Y","Y","","1095","547","","","","","N","Y","","2022-06-09 00:00:00","2022-10-16 00:00:00","ahki02","6.0","100ml","","","","2022-06-16 00:00:00","N","","","","","","","","","","","","10837","0"
"152814","11","10944","314","2","OPS$FB01","紐西蘭洋蔥600g+-5%/袋","","600g+-5%/袋","11","0","1","1","袋","1","1","52.0","0","1","0","8","59","0","2","N","1","N","N","N","3","N","Y","Y","","","","","","","紐西蘭洋蔥600g+-5%/袋","Y","N","","2015-05-28 00:00:00","2022-10-16 00:00:00","ahki01","6.0","100g","","","1","2015-05-28 00:00:00","N","","","","","","","","","","","","10944","0"
"748113","26","712","824","2","OPS$FB12","廣吉濃湯燕麥組澎湃包","","700g","1","0","1","1","袋","1","4","166.0","1","1","0","1","199","1","1","Y","1","N","N","N","0","Y","Y","Y","","540","360","","","","","N","Y","","2022-06-13 00:00:00","2022-10-16 00:00:00","ahki02","7.0","100g","","","","2022-07-28 00:00:00","N","","","","","","","","","","","","5071","0"
"784854","23","712","61","13","OPS$FB11","盛香珍榛果巧克力風味厚捲燒","","100g/包","1","0","1","1","包","1","10","45.71","1","1","0","1","79","1","1","N","1","N","N","N","0","Y","Y","Y","","360","240","","","","","N","Y","","2022-06-13 00:00:00","2022-10-16 00:00:00","pri_policy","1.0","100g","","","","2022-06-15 00:00:00","N","","","","","","","","","","","","3913","0"
"528966","23","713","61","36","OPS$FB11","巧克力三重奏546.5g","Chocolate Trio 546.5g","546.5g","8","0","5","1","盒","1","6","183.84","1","1","0","9","199","1","0","Y","1","N","N","N","0","Y","Y","Y","","365","182","","","","","N","Y","","2022-05-16 00:00:00","2022-10-16 00:00:00","pri_policy","5.465","100g","","","","2022-06-02 00:00:00","N","","","","","","","","","","","","9819","0"
"648504","23","712","394","80","OPS$FB11","華元甜卡力55g","","55g/包","1","0","1","1","包","1","10","16.19","1","1","0","1","20","1","0","Y","1","N","N","N","0","Y","Y","Y","","300","200","","","","","N","Y","","2022-05-30 00:00:00","2022-10-16 00:00:00","ahki02","0.55","100g","","","","2022-06-15 00:00:00","N","","","","","","","","","","","","3913","0"
"444945","20","712","721","2","OPS$FB16","麻辣鴨血寬粉","","560g","1","0","1","1","盒","1","10","167.62","1","1","0","1","220","1","1","Y","1","N","N","N","0","Y","Y","Y","","540","360","","","","","N","Y","","2022-05-13 00:00:00","2022-10-16 00:00:00","ahki02","5.6","100G","","","","2022-06-16 00:00:00","N","","","","","","","","","","","","11752","0"
"368805","48","4836","546","20","OPS$NB32","Panasonic數位無線電話KX-TGB210","","1.8G/5段鈴聲調整/KX-TGB210","28","0","5","1","台","1","1","1180.0","1","1","0","0","1280","1","0","Y","1","N","N","N","0","Y","Y","Y","","","","","","","","N","N","4月到貨","2018-01-24 00:00:00","2022-10-16 00:00:00","pri_policy","1.0","台","","","","2018-01-24 00:00:00","N","","","","","","","","","","","","4836","0"
"715231","48","9093","546","30","OPS$NB32","羅蜜歐2.4G高頻來電顯示無線親子機","","TC-9500GN","25","0","5","1","台","1","6","1800.0","1","1","0","0","2090","1","0","Y","1","N","N","N","0","Y","Y","Y","","","","","","","","N","N","6/23","2019-12-12 00:00:00","2022-10-16 00:00:00","pri_policy","1.0","組","","","","2019-12-19 00:00:00","N","","","","","","","","","","","","9093","0"
"804837","22","712","56","12","OPS$FB14","日本CIAO啾嚕肉泥-鮪魚化毛SC101","","14g*4/SC101","3","0","5","1","包","1","6","65.0","1","1","0","1","75","1","0","Y","1","N","N","N","0","Y","Y","Y","","730","365","","","","","N","Y","9/20","2020-02-05 00:00:00","2022-10-16 00:00:00","pri_policy","0.56","100g","","","","2020-02-10 00:00:00","N","","","","","","","","","","","","11454","0"
"872397","42","752","856","3","OPS$NB17","LG 360度淨化空氣清淨機(寵物版)","","AS651DSS0","10","0","1","1","台","1","1","22971.0","1","1","0","9","26800","1","1","N","1","N","N","N","0","Y","Y","Y","","","","","","","","N","Y","","2020-08-05 00:00:00","2022-10-17 00:00:00","ahki04","1.0","台","","","","2020-08-10 00:00:00","N","","","","","","","","","","","","4548","0"
"789024","42","755","857","10","OPS$NB17","聲寶1:1 NF時尚變頻冷氣機6.3kw","AU/AM-NF63D","AU/AM-NF63D","1","0","1","1","台","1","1","46100.0","1","1","0","3","49900","1","0","Y","1","N","N","N","0","Y","Y","Y","","","","","","","","N","Y","","2022-02-09 00:00:00","2022-10-16 00:00:00","pri_policy","1.0","台","","","","2022-02-09 00:00:00","N","","","","","","","","","","","","8963","0"
"732885","42","755","857","5","OPS$NB17","東元1:1變頻頂級R32型冷氣機2.4kw","","MA/MS22IC-HS3","1","0","5","1","台","1","1","18005.0","1","1","0","3","22900","1","0","Y","1","N","N","N","0","Y","Y","Y","","","","","","","","N","Y","6/30","2022-04-08 00:00:00","2022-10-16 00:00:00","pri_policy","1.0","台","","","","2022-04-08 00:00:00","N","","","","","","","","","","","","8959","0"
