"920211","4711106986353","2022-10-04 00:00:00"
"920307","4711106985363","2022-10-04 00:00:00"
"920418","4711106985370","2022-10-04 00:00:00"
"920460","4711106986360","2022-10-04 00:00:00"
"920463","4711106985387","2022-10-04 00:00:00"
"920466","4711106985394","2022-10-04 00:00:00"
"920643","4711106986377","2022-10-04 00:00:00"
"921213","4711106985400","2022-10-04 00:00:00"
"921222","4711106985417","2022-10-04 00:00:00"
"921234","4711106986384","2022-10-04 00:00:00"
"921246","4711106985424","2022-10-04 00:00:00"
"921255","4711106985431","2022-10-04 00:00:00"
"921264","4711106986391","2022-10-04 00:00:00"
"921267","4711106985448","2022-10-04 00:00:00"
"921273","4711106985455","2022-10-04 00:00:00"
"921387","8801117339302","2022-10-04 00:00:00"
"921405","4714184286759","2022-10-04 00:00:00"
"921417","4714184296833","2022-10-04 00:00:00"
"921420","4714184298448","2022-10-04 00:00:00"
"921516","4714184382451","2022-10-04 00:00:00"
"921747","4714184382765","2022-10-04 00:00:00"
"921840","4714184384462","2022-10-04 00:00:00"
"922017","4714184387609","2022-10-04 00:00:00"
"922688","4714184389320","2022-10-04 00:00:00"
"923007","4714184392405","2022-10-04 00:00:00"
"923016","4714184411342","2022-10-04 00:00:00"
"923034","4714184411458","2022-10-04 00:00:00"
"923046","4714184411489","2022-10-04 00:00:00"
"923055","4714184411618","2022-10-04 00:00:00"
"924240","4714184411908","2022-10-04 00:00:00"
"924243","4714184422249","2022-10-04 00:00:00"
"924267","4714184452147","2022-10-04 00:00:00"
"924303","4712893950442","2022-10-04 00:00:00"
"924309","4712893950435","2022-10-04 00:00:00"
"924312","4712893950473","2022-10-04 00:00:00"
"924327","4714184453762","2022-10-04 00:00:00"
"924333","4714184455827","2022-10-04 00:00:00"
"924336","4714184456220","2022-10-04 00:00:00"
"924342","4714184457227","2022-10-04 00:00:00"
"924357","4714184459078","2022-10-04 00:00:00"
"924369","4714184459160","2022-10-04 00:00:00"
"924372","4977910740042","2022-10-04 00:00:00"
"924381","9557152600271","2022-10-04 00:00:00"
"924384","9557152600288","2022-10-04 00:00:00"
"924387","9557152600264","2022-10-04 00:00:00"
"924414","3270160877928","2022-10-04 00:00:00"
"924444","3270160842049","2022-10-04 00:00:00"
"924447","3270160842094","2022-10-04 00:00:00"
"925113","3270160842018","2022-10-04 00:00:00"
"925284","3270160842131","2022-10-04 00:00:00"
"925305","3270160822119","2022-10-04 00:00:00"
"925407","3270160822126","2022-10-04 00:00:00"
"925410","3270160841509","2022-10-04 00:00:00"
"925413","3270160841875","2022-10-04 00:00:00"
"925818","3270160842032","2022-10-04 00:00:00"
"925920","3270160822140","2022-10-04 00:00:00"
"925926","3270160841493","2022-10-04 00:00:00"
"925968","3270160841516","2022-10-04 00:00:00"
"926262","068060463494","2022-10-04 00:00:00"
"926271","068060463500","2022-10-04 00:00:00"
"926274","8850718818587","2022-10-04 00:00:00"
"926387","8850718810505","2022-10-04 00:00:00"
"926397","8850718818129","2022-10-04 00:00:00"
"926400","8850718818174","2022-10-04 00:00:00"
"926451","8850718816071","2022-10-04 00:00:00"
"926457","8850718816064","2022-10-04 00:00:00"
"926499","8850718816057","2022-10-04 00:00:00"
"926526","4710586630015","2022-10-04 00:00:00"
"926529","4712688859530","2022-10-04 00:00:00"
"926532","4711162818520","2022-10-04 00:00:00"
"926535","4714005340509","2022-10-04 00:00:00"
"926559","4714005340578","2022-10-04 00:00:00"
"926646","4714005340585","2022-10-04 00:00:00"
"926652","4717565113507","2022-10-04 00:00:00"
"926724","4717565113514","2022-10-04 00:00:00"
"926727","4717565113521","2022-10-04 00:00:00"
"928524","4717565113538","2022-10-04 00:00:00"
"928527","4717662502037","2022-10-04 00:00:00"
"737190","4714392034036","2022-10-05 00:00:00"
"743565","4710168727881","2022-10-05 00:00:00"
"752133","4710168725054","2022-10-05 00:00:00"
"752133","4710168725665","2022-10-05 00:00:00"
"752133","4710168727010","2022-10-05 00:00:00"
"752133","4710168727744","2022-10-05 00:00:00"
"752139","4710168727201","2022-10-05 00:00:00"
"752256","4710168727195","2022-10-05 00:00:00"
"231888","4711229592479","2022-10-05 00:00:00"
"773559","097855135322","2022-10-05 00:00:00"
"883332","889296532132","2022-10-05 00:00:00"
"391887","3292143158121","2022-10-05 00:00:00"
"929547","4712558343022","2022-10-04 00:00:00"
"929550","4712558343015","2022-10-04 00:00:00"
"929541","4712558343008","2022-10-04 00:00:00"
"687700","3760225541043","2022-10-04 00:00:00"
"390627","051497089399","2022-10-04 00:00:00"
"185835","3326262225614","2022-10-04 00:00:00"
"391851","3760300142486","2022-10-04 00:00:00"
"392016","3760186020311","2022-10-04 00:00:00"
"392055","3760300142493","2022-10-04 00:00:00"
"896847","4711871441835","2022-10-04 00:00:00"
"908382","4716112236973","2022-10-04 00:00:00"
"908460","4716112236980","2022-10-04 00:00:00"
"908784","4716112236997","2022-10-04 00:00:00"
"908976","5000394065581","2022-10-04 00:00:00"
"909318","5000394065468","2022-10-04 00:00:00"
"909921","4714005340684","2022-10-04 00:00:00"
"909927","8809693950157","2022-10-04 00:00:00"
"909966","8934760212576","2022-10-04 00:00:00"
"910080","4718259241995","2022-10-04 00:00:00"
"910113","4715447367154","2022-10-04 00:00:00"
"910131","4713057447853","2022-10-04 00:00:00"
"910215","4713057445606","2022-10-04 00:00:00"
"910794","4710343709053","2022-10-04 00:00:00"
"910822","4710343708872","2022-10-04 00:00:00"
"911004","4710343709060","2022-10-04 00:00:00"
"911013","4710343709084","2022-10-04 00:00:00"
"911076","4710343707899","2022-10-04 00:00:00"
"911115","4714041288377","2022-10-04 00:00:00"
"911208","4714041288384","2022-10-04 00:00:00"
"911211","4710343707677","2022-10-04 00:00:00"
"911214","4710343707684","2022-10-04 00:00:00"
"911217","4710343707165","2022-10-04 00:00:00"
"911222","4710343707172","2022-10-04 00:00:00"
"911232","4710343703693","2022-10-04 00:00:00"
"911238","4710343707813","2022-10-04 00:00:00"
"911241","4710343707134","2022-10-04 00:00:00"
"911277","4710343704331","2022-10-04 00:00:00"
"911280","4710343707387","2022-10-04 00:00:00"
"911283","4717385650831","2022-10-04 00:00:00"
"911286","4717385658417","2022-10-04 00:00:00"
"911289","4714041271140","2022-10-04 00:00:00"
"911292","4714041275162","2022-10-04 00:00:00"
"911388","4714041271133","2022-10-04 00:00:00"
"911400","4717385655843","2022-10-04 00:00:00"
"915600","4713319533362","2022-10-04 00:00:00"
"915726","4713319533379","2022-10-04 00:00:00"
"915786","4713319533386","2022-10-04 00:00:00"
"915924","4713319533393","2022-10-04 00:00:00"
"915927","4713319534000","2022-10-04 00:00:00"
"915930","4713319534017","2022-10-04 00:00:00"
"915933","4713319533409","2022-10-04 00:00:00"
"915936","4713319533423","2022-10-04 00:00:00"
"915939","4713319533447","2022-10-04 00:00:00"
"915942","4713319533416","2022-10-04 00:00:00"
"915945","4713319533430","2022-10-04 00:00:00"
"915951","4713319533454","2022-10-04 00:00:00"
"915957","4713319538008","2022-10-04 00:00:00"
"915960","4713319536004","2022-10-04 00:00:00"
"915984","4713319537001","2022-10-04 00:00:00"
"915987","4713319533539","2022-10-04 00:00:00"
"915990","4713319533546","2022-10-04 00:00:00"
"915996","4713319533553","2022-10-04 00:00:00"
